# Odd/even ring difference power spectra
# for the different HFI frequencies.
# Generated in planck/notebooks/noise_maps_pr3.ipynb
# Units are Jy^2/sr
ell,100,143,217,353,545,857
0,51.62654492126737,17.60904216881998,264.5450409513563,4199.159643557663,195.4649589851657,16623.83414982171
1,43.68966631796523,25.44276702034435,270.7817889022913,3638.468559977842,1387.409282180782,15183.76327563218
2,33.27435619525053,36.70173094873751,275.6326291651818,2946.366354246398,3185.35535971231,13213.86769284725
3,26.98650569982766,46.05786803429623,270.6348701678103,2599.953914433809,4775.469894927704,11727.39541849799
4,27.69597907333221,51.21152277739545,253.9561563415964,2733.115945727002,5615.515553198101,11006.69287624927
5,33.06285766635277,53.97101881479954,231.9138651863439,3093.878038532594,5747.973417649249,10507.51339434361
6,38.18834782639667,57.7705964955444,213.4331626304913,3340.238894340598,5693.513233940215,9508.901721653245
7,39.61892441398244,64.04381855670036,202.8316852238111,3343.481850381097,5986.212050450117,7824.706772755565
8,37.3551213805851,70.68525139905584,197.6667900542663,3215.571576771568,6709.584768177967,5933.315012005206
9,33.84887503164957,73.78760799797136,193.2688896695787,3100.570217170762,7419.752975138748,4513.213015461377
10,31.57916725456409,70.9320918610307,188.9667865816386,2998.775194828614,7525.004291826176,3898.036734446083
11,31.38128459288096,63.12729687051735,189.3931865083678,2802.911646870025,6789.808830023433,3918.787983596435
12,32.38535949548249,53.89604190937503,199.2405273193798,2462.63425047812,5523.740562351522,4155.953942134923
13,32.97056787652599,46.54888668196268,216.4940967500247,2066.305690583009,4313.34429399439,4281.870616485732
14,31.81049640455812,42.08000250945321,231.0111447599094,1754.477217873629,3569.85318460102,4204.68805510928
15,28.56614120688593,39.30201642159052,230.6630273604606,1581.232254966097,3297.099276999473,3984.83135088996
16,24.13127144682711,36.72481788673194,210.5576023831608,1482.804370983653,3228.955241408638,3686.40772320813
17,20.29542479114285,34.22886575297743,178.0644235216842,1372.264460448242,3130.1655405647,3315.88380814297
18,18.77720321939025,33.00799731101057,149.5280997781975,1237.384516764653,2955.008736303387,2869.351140417628
19,20.08427010887749,34.03622408637781,140.7002066176667,1134.26922378824,2771.553406047467,2402.697961676616
20,23.0646932077184,36.72208392751796,157.2493432709468,1102.386358663956,2616.356430901921,2032.830245961249
21,25.64782148026316,39.13617610303296,191.4148939208061,1111.482079181357,2470.064482091865,1856.804457786967
22,26.2742383714075,39.56436402229614,226.6053065423388,1098.766545279302,2350.531108001317,1864.319687837097
23,24.85904676078003,37.81455686617157,246.6241558467132,1043.01680683067,2360.1053411899,1935.562042157731
24,22.55688169191557,35.02990250180116,243.6444219513838,985.1208533971518,2586.407301649807,1938.323157567657
25,20.70593834823955,32.36171431517191,220.5538804626309,975.0165976138029,2955.702338930078,1837.240715783981
26,19.98329717380063,30.00555039481756,187.4367828434561,1010.930871970563,3227.666713446591,1710.603906946143
27,20.37879225207843,27.57048740769648,155.4887008595284,1040.30379621813,3182.229018548822,1661.74883615506
28,21.65371492045907,25.1650807762209,132.2204086900552,1018.329046053743,2831.37403828573,1717.600638469027
29,23.56570732448165,23.75652538487858,119.7941801138987,958.5462729901068,2437.626432684015,1813.008079494739
30,25.65772027807033,24.23877682710962,116.0377083819039,924.0039396865877,2303.308834017711,1864.267979274532
31,27.10063319687236,26.21565643734361,116.7365771471335,971.3467754673138,2521.928296444542,1847.467767635963
32,27.06490126687088,27.94946812990537,117.9795321677582,1101.60064528896,2917.682086681182,1807.07632065866
33,25.40034019318372,27.7208839066243,117.6657005447812,1256.070214575556,3211.009751495775,1801.63603115517
34,22.89875204576807,25.34264412673414,115.6226327795763,1352.857906012545,3238.667338768107,1850.204442311868
35,20.75380402567619,22.40427500289657,112.5348700122508,1334.315100436924,3033.886301371628,1925.395646077675
36,19.66306553546769,21.08029187767773,108.7608223924693,1199.204311655844,2734.06457595667,1984.712036070726
37,19.40442359579819,22.59099446288736,104.1289173212893,1006.236215021884,2443.520613868495,2003.585738347869
38,19.2397436885246,26.46769547995215,98.69152513061947,845.5008560405746,2182.664265623365,1986.17473363276
39,18.69547540859316,30.89872103370723,93.34078472430868,787.8135160265031,1934.2333880123,1954.606919143908
40,17.98692024153404,33.70613656314176,89.41273457629157,840.8808904458933,1702.689803462472,1929.639729213277
41,17.79542932141361,33.426759625207,87.63799648169862,946.0647880340348,1521.661293032303,1916.244405481842
42,18.71368503457278,30.11832009463766,87.55177496821202,1022.843817274274,1422.081450469922,1903.388504088459
43,20.83736967999512,25.47833879192516,87.9478850654865,1026.579396221955,1408.663440317171,1877.678656004891
44,23.69516148557317,21.96018547848634,87.90788478212231,971.1272886678187,1461.722258438571,1838.133564548802
45,26.4164362358542,21.21527500773715,87.51369729227957,900.7733062167654,1546.02094614027,1796.676249116905
46,28.01585396454364,22.96467080751794,87.74492744239778,844.4166378263669,1615.634942133849,1762.898751937547
47,27.76686777366221,25.31261651230962,89.65018171543501,797.9596059090389,1628.450883975977,1729.069698521103
48,25.58223117656981,26.31571239421842,93.28476122917122,746.0071661699284,1577.00220681936,1672.316617413017
49,22.16818780582576,25.42698264143569,97.15799130891158,691.5868387434413,1508.324226882433,1573.906857242662
50,18.751952354917,23.56784019912365,98.83902544799625,658.7405890339303,1497.504453069841,1439.195128009893
51,16.48557400814039,21.96928298976274,96.57710633663814,667.3186591575112,1582.709827961171,1301.673177625596
52,15.91785262148286,21.0742015475114,90.717766725303,709.9097210118651,1719.138378916009,1207.46640000965
53,16.87186773889135,20.50124589726893,83.57958051242731,755.0763547564586,1802.915077537948,1189.797108666816
