# Lensing power spectrum, taken from the Planck PR2
# We extrapolated the multipoles 0-7 because they are set to zero
# in the original release
Cl,ell
1.0581e-19,8.4800e+02
1.0511e-19,8.4900e+02
1.0443e-19,8.5000e+02
1.0375e-19,8.5100e+02
1.0307e-19,8.5200e+02
1.0240e-19,8.5300e+02
1.0174e-19,8.5400e+02
1.0107e-19,8.5500e+02
1.0042e-19,8.5600e+02
9.9769e-20,8.5700e+02
9.9123e-20,8.5800e+02
9.8482e-20,8.5900e+02
9.7846e-20,8.6000e+02
9.7215e-20,8.6100e+02
9.6588e-20,8.6200e+02
9.5967e-20,8.6300e+02
9.5350e-20,8.6400e+02
9.4738e-20,8.6500e+02
9.4130e-20,8.6600e+02
9.3527e-20,8.6700e+02
9.2928e-20,8.6800e+02
9.2333e-20,8.6900e+02
9.1743e-20,8.7000e+02
9.1158e-20,8.7100e+02
9.0576e-20,8.7200e+02
8.9999e-20,8.7300e+02
8.9427e-20,8.7400e+02
8.8859e-20,8.7500e+02
8.8294e-20,8.7600e+02
8.7734e-20,8.7700e+02
8.7178e-20,8.7800e+02
8.6627e-20,8.7900e+02
8.6080e-20,8.8000e+02
8.5536e-20,8.8100e+02
8.4996e-20,8.8200e+02
8.4461e-20,8.8300e+02
8.3929e-20,8.8400e+02
8.3402e-20,8.8500e+02
8.2877e-20,8.8600e+02
8.2357e-20,8.8700e+02
8.1841e-20,8.8800e+02
8.1328e-20,8.8900e+02
8.0820e-20,8.9000e+02
8.0315e-20,8.9100e+02
7.9814e-20,8.9200e+02
7.9316e-20,8.9300e+02
7.8821e-20,8.9400e+02
7.8330e-20,8.9500e+02
7.7844e-20,8.9600e+02
7.7360e-20,8.9700e+02
7.6881e-20,8.9800e+02
7.6404e-20,8.9900e+02
7.5930e-20,9.0000e+02
7.5461e-20,9.0100e+02
7.4995e-20,9.0200e+02
7.4532e-20,9.0300e+02
7.4072e-20,9.0400e+02
7.3616e-20,9.0500e+02
7.3163e-20,9.0600e+02
7.2713e-20,9.0700e+02
7.2266e-20,9.0800e+02
7.1823e-20,9.0900e+02
7.1383e-20,9.1000e+02
7.0946e-20,9.1100e+02
7.0512e-20,9.1200e+02
7.0082e-20,9.1300e+02
6.9654e-20,9.1400e+02
6.9229e-20,9.1500e+02
6.8807e-20,9.1600e+02
6.8389e-20,9.1700e+02
6.7972e-20,9.1800e+02
6.7560e-20,9.1900e+02
6.7150e-20,9.2000e+02
6.6743e-20,9.2100e+02
6.6339e-20,9.2200e+02
6.5938e-20,9.2300e+02
6.5539e-20,9.2400e+02
6.5143e-20,9.2500e+02
6.4750e-20,9.2600e+02
6.4360e-20,9.2700e+02
6.3973e-20,9.2800e+02
6.3588e-20,9.2900e+02
6.3206e-20,9.3000e+02
6.2827e-20,9.3100e+02
6.2451e-20,9.3200e+02
6.2076e-20,9.3300e+02
6.1705e-20,9.3400e+02
6.1336e-20,9.3500e+02
6.0970e-20,9.3600e+02
6.0606e-20,9.3700e+02
6.0245e-20,9.3800e+02
5.9886e-20,9.3900e+02
5.9530e-20,9.4000e+02
5.9176e-20,9.4100e+02
5.8825e-20,9.4200e+02
5.8476e-20,9.4300e+02
5.8130e-20,9.4400e+02
5.7786e-20,9.4500e+02
5.7444e-20,9.4600e+02
5.7105e-20,9.4700e+02
5.6768e-20,9.4800e+02
5.6433e-20,9.4900e+02
5.6101e-20,9.5000e+02
5.5770e-20,9.5100e+02
5.5442e-20,9.5200e+02
5.5117e-20,9.5300e+02
5.4794e-20,9.5400e+02
5.4472e-20,9.5500e+02
5.4153e-20,9.5600e+02
5.3837e-20,9.5700e+02
5.3522e-20,9.5800e+02
5.3209e-20,9.5900e+02
5.2899e-20,9.6000e+02
5.2591e-20,9.6100e+02
5.2284e-20,9.6200e+02
5.1980e-20,9.6300e+02
5.1679e-20,9.6400e+02
5.1378e-20,9.6500e+02
5.1080e-20,9.6600e+02
5.0785e-20,9.6700e+02
5.0490e-20,9.6800e+02
5.0198e-20,9.6900e+02
4.9908e-20,9.7000e+02
4.9620e-20,9.7100e+02
4.9334e-20,9.7200e+02
4.9050e-20,9.7300e+02
4.8768e-20,9.7400e+02
4.8487e-20,9.7500e+02
4.8208e-20,9.7600e+02
4.7932e-20,9.7700e+02
4.7657e-20,9.7800e+02
4.7384e-20,9.7900e+02
4.7113e-20,9.8000e+02
4.6844e-20,9.8100e+02
4.6576e-20,9.8200e+02
4.6310e-20,9.8300e+02
4.6046e-20,9.8400e+02
4.5784e-20,9.8500e+02
4.5524e-20,9.8600e+02
4.5265e-20,9.8700e+02
4.5008e-20,9.8800e+02
4.4752e-20,9.8900e+02
4.4498e-20,9.9000e+02
4.4246e-20,9.9100e+02
4.3996e-20,9.9200e+02
4.3747e-20,9.9300e+02
4.3500e-20,9.9400e+02
4.3255e-20,9.9500e+02
4.3011e-20,9.9600e+02
4.2768e-20,9.9700e+02
4.2528e-20,9.9800e+02
4.2289e-20,9.9900e+02
4.2052e-20,1.0000e+03
4.1815e-20,1.0010e+03
4.1581e-20,1.0020e+03
4.1348e-20,1.0030e+03
4.1117e-20,1.0040e+03
4.0887e-20,1.0050e+03
4.0659e-20,1.0060e+03
4.0432e-20,1.0070e+03
4.0206e-20,1.0080e+03
3.9982e-20,1.0090e+03
3.9759e-20,1.0100e+03
3.9539e-20,1.0110e+03
3.9319e-20,1.0120e+03
3.9101e-20,1.0130e+03
3.8884e-20,1.0140e+03
3.8669e-20,1.0150e+03
3.8455e-20,1.0160e+03
3.8242e-20,1.0170e+03
3.8031e-20,1.0180e+03
3.7821e-20,1.0190e+03
3.7613e-20,1.0200e+03
3.7406e-20,1.0210e+03
3.7200e-20,1.0220e+03
3.6995e-20,1.0230e+03
3.6792e-20,1.0240e+03
3.6590e-20,1.0250e+03
3.6389e-20,1.0260e+03
3.6190e-20,1.0270e+03
3.5992e-20,1.0280e+03
3.5795e-20,1.0290e+03
3.5599e-20,1.0300e+03
3.5405e-20,1.0310e+03
3.5212e-20,1.0320e+03
3.5020e-20,1.0330e+03
3.4830e-20,1.0340e+03
3.4640e-20,1.0350e+03
3.4452e-20,1.0360e+03
3.4265e-20,1.0370e+03
3.4079e-20,1.0380e+03
3.3895e-20,1.0390e+03
3.3711e-20,1.0400e+03
3.3529e-20,1.0410e+03
3.3348e-20,1.0420e+03
3.3168e-20,1.0430e+03
3.2989e-20,1.0440e+03
3.2811e-20,1.0450e+03
3.2634e-20,1.0460e+03
3.2459e-20,1.0470e+03
3.2284e-20,1.0480e+03
3.2111e-20,1.0490e+03
3.1939e-20,1.0500e+03
3.1767e-20,1.0510e+03
3.1597e-20,1.0520e+03
3.1428e-20,1.0530e+03
3.1260e-20,1.0540e+03
3.1093e-20,1.0550e+03
3.0927e-20,1.0560e+03
3.0763e-20,1.0570e+03
3.0598e-20,1.0580e+03
3.0436e-20,1.0590e+03
3.0274e-20,1.0600e+03
3.0113e-20,1.0610e+03
2.9953e-20,1.0620e+03
2.9794e-20,1.0630e+03
2.9636e-20,1.0640e+03
2.9480e-20,1.0650e+03
2.9324e-20,1.0660e+03
2.9169e-20,1.0670e+03
2.9015e-20,1.0680e+03
2.8862e-20,1.0690e+03
2.8710e-20,1.0700e+03
2.8559e-20,1.0710e+03
2.8408e-20,1.0720e+03
2.8259e-20,1.0730e+03
2.8111e-20,1.0740e+03
2.7963e-20,1.0750e+03
2.7817e-20,1.0760e+03
2.7671e-20,1.0770e+03
2.7526e-20,1.0780e+03
2.7382e-20,1.0790e+03
2.7239e-20,1.0800e+03
2.7097e-20,1.0810e+03
2.6956e-20,1.0820e+03
2.6816e-20,1.0830e+03
2.6676e-20,1.0840e+03
2.6537e-20,1.0850e+03
2.6399e-20,1.0860e+03
2.6263e-20,1.0870e+03
2.6126e-20,1.0880e+03
2.5991e-20,1.0890e+03
2.5856e-20,1.0900e+03
2.5723e-20,1.0910e+03
2.5590e-20,1.0920e+03
2.5458e-20,1.0930e+03
2.5326e-20,1.0940e+03
2.5196e-20,1.0950e+03
2.5066e-20,1.0960e+03
2.4937e-20,1.0970e+03
2.4809e-20,1.0980e+03
2.4681e-20,1.0990e+03
2.4555e-20,1.1000e+03
2.4428e-20,1.1010e+03
2.4303e-20,1.1020e+03
2.4179e-20,1.1030e+03
2.4056e-20,1.1040e+03
2.3933e-20,1.1050e+03
2.3811e-20,1.1060e+03
2.3689e-20,1.1070e+03
2.3568e-20,1.1080e+03
2.3448e-20,1.1090e+03
2.3329e-20,1.1100e+03
2.3210e-20,1.1110e+03
2.3093e-20,1.1120e+03
2.2975e-20,1.1130e+03
2.2859e-20,1.1140e+03
2.2743e-20,1.1150e+03
2.2628e-20,1.1160e+03
2.2514e-20,1.1170e+03
2.2400e-20,1.1180e+03
2.2287e-20,1.1190e+03
2.2174e-20,1.1200e+03
2.2063e-20,1.1210e+03
2.1951e-20,1.1220e+03
2.1841e-20,1.1230e+03
2.1731e-20,1.1240e+03
2.1622e-20,1.1250e+03
2.1514e-20,1.1260e+03
2.1406e-20,1.1270e+03
2.1298e-20,1.1280e+03
2.1192e-20,1.1290e+03
2.1086e-20,1.1300e+03
2.0981e-20,1.1310e+03
2.0876e-20,1.1320e+03
2.0772e-20,1.1330e+03
2.0668e-20,1.1340e+03
2.0565e-20,1.1350e+03
2.0463e-20,1.1360e+03
2.0361e-20,1.1370e+03
2.0260e-20,1.1380e+03
2.0160e-20,1.1390e+03
2.0060e-20,1.1400e+03
1.9960e-20,1.1410e+03
1.9862e-20,1.1420e+03
1.9764e-20,1.1430e+03
1.9666e-20,1.1440e+03
1.9569e-20,1.1450e+03
1.9472e-20,1.1460e+03
1.9376e-20,1.1470e+03
1.9281e-20,1.1480e+03
1.9186e-20,1.1490e+03
1.9091e-20,1.1500e+03
1.8998e-20,1.1510e+03
1.8904e-20,1.1520e+03
1.8812e-20,1.1530e+03
1.8720e-20,1.1540e+03
1.8628e-20,1.1550e+03
1.8537e-20,1.1560e+03
1.8446e-20,1.1570e+03
1.8356e-20,1.1580e+03
1.8267e-20,1.1590e+03
1.8178e-20,1.1600e+03
1.8089e-20,1.1610e+03
1.8001e-20,1.1620e+03
1.7914e-20,1.1630e+03
1.7827e-20,1.1640e+03
1.7740e-20,1.1650e+03
1.7654e-20,1.1660e+03
1.7568e-20,1.1670e+03
1.7483e-20,1.1680e+03
1.7399e-20,1.1690e+03
1.7315e-20,1.1700e+03
1.7231e-20,1.1710e+03
1.7148e-20,1.1720e+03
1.7065e-20,1.1730e+03
1.6983e-20,1.1740e+03
1.6901e-20,1.1750e+03
1.6820e-20,1.1760e+03
1.6739e-20,1.1770e+03
1.6659e-20,1.1780e+03
1.6579e-20,1.1790e+03
1.6499e-20,1.1800e+03
1.6420e-20,1.1810e+03
1.6342e-20,1.1820e+03
1.6264e-20,1.1830e+03
1.6186e-20,1.1840e+03
1.6109e-20,1.1850e+03
1.6032e-20,1.1860e+03
1.5955e-20,1.1870e+03
1.5879e-20,1.1880e+03
1.5804e-20,1.1890e+03
1.5729e-20,1.1900e+03
1.5654e-20,1.1910e+03
1.5580e-20,1.1920e+03
1.5506e-20,1.1930e+03
1.5432e-20,1.1940e+03
1.5359e-20,1.1950e+03
1.5286e-20,1.1960e+03
1.5214e-20,1.1970e+03
1.5142e-20,1.1980e+03
1.5071e-20,1.1990e+03
1.5000e-20,1.2000e+03
1.4929e-20,1.2010e+03
1.4859e-20,1.2020e+03
1.4789e-20,1.2030e+03
1.4719e-20,1.2040e+03
1.4650e-20,1.2050e+03
1.4581e-20,1.2060e+03
1.4513e-20,1.2070e+03
1.4445e-20,1.2080e+03
1.4377e-20,1.2090e+03
1.4310e-20,1.2100e+03
1.4243e-20,1.2110e+03
1.4177e-20,1.2120e+03
1.4111e-20,1.2130e+03
1.4045e-20,1.2140e+03
1.3979e-20,1.2150e+03
1.3914e-20,1.2160e+03
1.3850e-20,1.2170e+03
1.3785e-20,1.2180e+03
1.3721e-20,1.2190e+03
1.3658e-20,1.2200e+03
1.3594e-20,1.2210e+03
1.3531e-20,1.2220e+03
1.3469e-20,1.2230e+03
1.3406e-20,1.2240e+03
1.3344e-20,1.2250e+03
1.3283e-20,1.2260e+03
1.3221e-20,1.2270e+03
1.3160e-20,1.2280e+03
1.3100e-20,1.2290e+03
1.3039e-20,1.2300e+03
1.2979e-20,1.2310e+03
1.2920e-20,1.2320e+03
1.2860e-20,1.2330e+03
1.2801e-20,1.2340e+03
1.2743e-20,1.2350e+03
1.2684e-20,1.2360e+03
1.2626e-20,1.2370e+03
1.2569e-20,1.2380e+03
1.2511e-20,1.2390e+03
1.2454e-20,1.2400e+03
1.2397e-20,1.2410e+03
1.2341e-20,1.2420e+03
1.2284e-20,1.2430e+03
1.2228e-20,1.2440e+03
1.2173e-20,1.2450e+03
1.2118e-20,1.2460e+03
1.2062e-20,1.2470e+03
1.2008e-20,1.2480e+03
1.1953e-20,1.2490e+03
1.1899e-20,1.2500e+03
1.1845e-20,1.2510e+03
1.1792e-20,1.2520e+03
1.1738e-20,1.2530e+03
1.1685e-20,1.2540e+03
1.1632e-20,1.2550e+03
1.1580e-20,1.2560e+03
1.1528e-20,1.2570e+03
1.1476e-20,1.2580e+03
1.1424e-20,1.2590e+03
1.1373e-20,1.2600e+03
1.1322e-20,1.2610e+03
1.1271e-20,1.2620e+03
1.1220e-20,1.2630e+03
1.1170e-20,1.2640e+03
1.1120e-20,1.2650e+03
1.1070e-20,1.2660e+03
1.1021e-20,1.2670e+03
1.0972e-20,1.2680e+03
1.0923e-20,1.2690e+03
1.0874e-20,1.2700e+03
1.0825e-20,1.2710e+03
1.0777e-20,1.2720e+03
1.0729e-20,1.2730e+03
1.0681e-20,1.2740e+03
1.0634e-20,1.2750e+03
1.0587e-20,1.2760e+03
1.0540e-20,1.2770e+03
1.0493e-20,1.2780e+03
1.0446e-20,1.2790e+03
1.0400e-20,1.2800e+03
1.0354e-20,1.2810e+03
1.0308e-20,1.2820e+03
1.0263e-20,1.2830e+03
1.0217e-20,1.2840e+03
1.0172e-20,1.2850e+03
1.0128e-20,1.2860e+03
1.0083e-20,1.2870e+03
1.0039e-20,1.2880e+03
9.9945e-21,1.2890e+03
9.9506e-21,1.2900e+03
9.9067e-21,1.2910e+03
9.8633e-21,1.2920e+03
9.8200e-21,1.2930e+03
9.7772e-21,1.2940e+03
9.7343e-21,1.2950e+03
9.6916e-21,1.2960e+03
9.6494e-21,1.2970e+03
9.6071e-21,1.2980e+03
9.5652e-21,1.2990e+03
9.5235e-21,1.3000e+03
9.4820e-21,1.3010e+03
9.4407e-21,1.3020e+03
9.3996e-21,1.3030e+03
9.3587e-21,1.3040e+03
9.3181e-21,1.3050e+03
9.2775e-21,1.3060e+03
9.2374e-21,1.3070e+03
9.1972e-21,1.3080e+03
9.1573e-21,1.3090e+03
9.1177e-21,1.3100e+03
9.0783e-21,1.3110e+03
9.0390e-21,1.3120e+03
9.0001e-21,1.3130e+03
8.9611e-21,1.3140e+03
8.9224e-21,1.3150e+03
8.8840e-21,1.3160e+03
8.8458e-21,1.3170e+03
8.8076e-21,1.3180e+03
8.7697e-21,1.3190e+03
8.7320e-21,1.3200e+03
8.6945e-21,1.3210e+03
8.6573e-21,1.3220e+03
8.6201e-21,1.3230e+03
8.5831e-21,1.3240e+03
8.5465e-21,1.3250e+03
8.5098e-21,1.3260e+03
8.4734e-21,1.3270e+03
8.4372e-21,1.3280e+03
8.4012e-21,1.3290e+03
8.3654e-21,1.3300e+03
8.3297e-21,1.3310e+03
8.2941e-21,1.3320e+03
8.2590e-21,1.3330e+03
8.2237e-21,1.3340e+03
8.1889e-21,1.3350e+03
8.1539e-21,1.3360e+03
8.1194e-21,1.3370e+03
8.0850e-21,1.3380e+03
8.0507e-21,1.3390e+03
8.0166e-21,1.3400e+03
7.9826e-21,1.3410e+03
7.9488e-21,1.3420e+03
7.9151e-21,1.3430e+03
7.8818e-21,1.3440e+03
7.8484e-21,1.3450e+03
7.8154e-21,1.3460e+03
7.7825e-21,1.3470e+03
7.7496e-21,1.3480e+03
7.7169e-21,1.3490e+03
7.6845e-21,1.3500e+03
7.6523e-21,1.3510e+03
7.6202e-21,1.3520e+03
7.5881e-21,1.3530e+03
7.5562e-21,1.3540e+03
7.5246e-21,1.3550e+03
7.4930e-21,1.3560e+03
7.4617e-21,1.3570e+03
7.4305e-21,1.3580e+03
7.3995e-21,1.3590e+03
7.3686e-21,1.3600e+03
7.3378e-21,1.3610e+03
7.3072e-21,1.3620e+03
7.2767e-21,1.3630e+03
7.2463e-21,1.3640e+03
7.2163e-21,1.3650e+03
7.1862e-21,1.3660e+03
7.1564e-21,1.3670e+03
7.1267e-21,1.3680e+03
7.0970e-21,1.3690e+03
7.0675e-21,1.3700e+03
7.0382e-21,1.3710e+03
7.0091e-21,1.3720e+03
6.9802e-21,1.3730e+03
6.9513e-21,1.3740e+03
6.9225e-21,1.3750e+03
6.8938e-21,1.3760e+03
6.8655e-21,1.3770e+03
6.8372e-21,1.3780e+03
6.8089e-21,1.3790e+03
6.7809e-21,1.3800e+03
6.7530e-21,1.3810e+03
6.7252e-21,1.3820e+03
6.6976e-21,1.3830e+03
6.6700e-21,1.3840e+03
6.6426e-21,1.3850e+03
6.6155e-21,1.3860e+03
6.5883e-21,1.3870e+03
6.5612e-21,1.3880e+03
6.5344e-21,1.3890e+03
6.5078e-21,1.3900e+03
6.4810e-21,1.3910e+03
6.4546e-21,1.3920e+03
6.4282e-21,1.3930e+03
6.4020e-21,1.3940e+03
6.3759e-21,1.3950e+03
6.3499e-21,1.3960e+03
6.3240e-21,1.3970e+03
6.2984e-21,1.3980e+03
6.2727e-21,1.3990e+03
6.2473e-21,1.4000e+03
6.2218e-21,1.4010e+03
6.1966e-21,1.4020e+03
6.1715e-21,1.4030e+03
6.1465e-21,1.4040e+03
6.1215e-21,1.4050e+03
6.0967e-21,1.4060e+03
6.0720e-21,1.4070e+03
6.0476e-21,1.4080e+03
6.0232e-21,1.4090e+03
5.9988e-21,1.4100e+03
5.9747e-21,1.4110e+03
5.9505e-21,1.4120e+03
5.9266e-21,1.4130e+03
5.9027e-21,1.4140e+03
5.8790e-21,1.4150e+03
5.8554e-21,1.4160e+03
5.8318e-21,1.4170e+03
5.8084e-21,1.4180e+03
5.7851e-21,1.4190e+03
5.7619e-21,1.4200e+03
5.7388e-21,1.4210e+03
5.7158e-21,1.4220e+03
5.6930e-21,1.4230e+03
5.6701e-21,1.4240e+03
5.6476e-21,1.4250e+03
5.6249e-21,1.4260e+03
5.6025e-21,1.4270e+03
5.5802e-21,1.4280e+03
5.5578e-21,1.4290e+03
5.5357e-21,1.4300e+03
5.5137e-21,1.4310e+03
5.4917e-21,1.4320e+03
5.4699e-21,1.4330e+03
5.4482e-21,1.4340e+03
5.4266e-21,1.4350e+03
5.4050e-21,1.4360e+03
5.3836e-21,1.4370e+03
5.3622e-21,1.4380e+03
5.3410e-21,1.4390e+03
5.3198e-21,1.4400e+03
5.2988e-21,1.4410e+03
5.2779e-21,1.4420e+03
5.2571e-21,1.4430e+03
5.2363e-21,1.4440e+03
5.2156e-21,1.4450e+03
5.1951e-21,1.4460e+03
5.1746e-21,1.4470e+03
5.1543e-21,1.4480e+03
5.1340e-21,1.4490e+03
5.1137e-21,1.4500e+03
5.0937e-21,1.4510e+03
5.0736e-21,1.4520e+03
5.0538e-21,1.4530e+03
5.0340e-21,1.4540e+03
5.0141e-21,1.4550e+03
4.9945e-21,1.4560e+03
4.9750e-21,1.4570e+03
4.9555e-21,1.4580e+03
4.9361e-21,1.4590e+03
4.9168e-21,1.4600e+03
4.8977e-21,1.4610e+03
4.8786e-21,1.4620e+03
4.8595e-21,1.4630e+03
4.8407e-21,1.4640e+03
4.8217e-21,1.4650e+03
4.8030e-21,1.4660e+03
4.7843e-21,1.4670e+03
4.7657e-21,1.4680e+03
4.7472e-21,1.4690e+03
4.7288e-21,1.4700e+03
4.7103e-21,1.4710e+03
4.6921e-21,1.4720e+03
4.6739e-21,1.4730e+03
4.6559e-21,1.4740e+03
4.6379e-21,1.4750e+03
4.6199e-21,1.4760e+03
4.6020e-21,1.4770e+03
4.5843e-21,1.4780e+03
4.5665e-21,1.4790e+03
4.5490e-21,1.4800e+03
4.5314e-21,1.4810e+03
4.5139e-21,1.4820e+03
4.4966e-21,1.4830e+03
4.4793e-21,1.4840e+03
4.4620e-21,1.4850e+03
4.4448e-21,1.4860e+03
4.4278e-21,1.4870e+03
4.4108e-21,1.4880e+03
4.3939e-21,1.4890e+03
4.3771e-21,1.4900e+03
4.3603e-21,1.4910e+03
4.3435e-21,1.4920e+03
4.3270e-21,1.4930e+03
4.3104e-21,1.4940e+03
4.2940e-21,1.4950e+03
4.2775e-21,1.4960e+03
4.2612e-21,1.4970e+03
4.2450e-21,1.4980e+03
4.2288e-21,1.4990e+03
4.2126e-21,1.5000e+03
4.1966e-21,1.5010e+03
4.1806e-21,1.5020e+03
4.1647e-21,1.5030e+03
4.1490e-21,1.5040e+03
4.1332e-21,1.5050e+03
4.1175e-21,1.5060e+03
4.1018e-21,1.5070e+03
4.0863e-21,1.5080e+03
4.0708e-21,1.5090e+03
4.0554e-21,1.5100e+03
4.0400e-21,1.5110e+03
4.0248e-21,1.5120e+03
4.0096e-21,1.5130e+03
3.9944e-21,1.5140e+03
3.9793e-21,1.5150e+03
3.9643e-21,1.5160e+03
3.9494e-21,1.5170e+03
3.9345e-21,1.5180e+03
3.9196e-21,1.5190e+03
3.9049e-21,1.5200e+03
3.8902e-21,1.5210e+03
3.8756e-21,1.5220e+03
3.8610e-21,1.5230e+03
3.8465e-21,1.5240e+03
3.8321e-21,1.5250e+03
3.8177e-21,1.5260e+03
3.8034e-21,1.5270e+03
3.7892e-21,1.5280e+03
3.7750e-21,1.5290e+03
3.7609e-21,1.5300e+03
3.7468e-21,1.5310e+03
3.7329e-21,1.5320e+03
3.7189e-21,1.5330e+03
3.7050e-21,1.5340e+03
3.6912e-21,1.5350e+03
3.6775e-21,1.5360e+03
3.6637e-21,1.5370e+03
3.6501e-21,1.5380e+03
3.6366e-21,1.5390e+03
3.6230e-21,1.5400e+03
3.6095e-21,1.5410e+03
3.5961e-21,1.5420e+03
3.5827e-21,1.5430e+03
3.5695e-21,1.5440e+03
3.5563e-21,1.5450e+03
3.5431e-21,1.5460e+03
3.5300e-21,1.5470e+03
3.5169e-21,1.5480e+03
3.5039e-21,1.5490e+03
3.4910e-21,1.5500e+03
3.4781e-21,1.5510e+03
3.4652e-21,1.5520e+03
3.4524e-21,1.5530e+03
3.4397e-21,1.5540e+03
3.4270e-21,1.5550e+03
3.4144e-21,1.5560e+03
3.4018e-21,1.5570e+03
3.3893e-21,1.5580e+03
3.3769e-21,1.5590e+03
3.3644e-21,1.5600e+03
3.3521e-21,1.5610e+03
3.3398e-21,1.5620e+03
3.3275e-21,1.5630e+03
3.3154e-21,1.5640e+03
3.3032e-21,1.5650e+03
3.2911e-21,1.5660e+03
3.2791e-21,1.5670e+03
3.2671e-21,1.5680e+03
3.2552e-21,1.5690e+03
3.2433e-21,1.5700e+03
3.2314e-21,1.5710e+03
3.2196e-21,1.5720e+03
3.2080e-21,1.5730e+03
3.1962e-21,1.5740e+03
3.1846e-21,1.5750e+03
3.1730e-21,1.5760e+03
3.1614e-21,1.5770e+03
3.1500e-21,1.5780e+03
3.1385e-21,1.5790e+03
3.1271e-21,1.5800e+03
3.1158e-21,1.5810e+03
3.1044e-21,1.5820e+03
3.0932e-21,1.5830e+03
3.0820e-21,1.5840e+03
3.0709e-21,1.5850e+03
3.0598e-21,1.5860e+03
3.0487e-21,1.5870e+03
3.0377e-21,1.5880e+03
3.0267e-21,1.5890e+03
3.0159e-21,1.5900e+03
3.0049e-21,1.5910e+03
2.9941e-21,1.5920e+03
2.9833e-21,1.5930e+03
2.9726e-21,1.5940e+03
2.9618e-21,1.5950e+03
2.9512e-21,1.5960e+03
2.9406e-21,1.5970e+03
2.9300e-21,1.5980e+03
2.9196e-21,1.5990e+03
2.9090e-21,1.6000e+03
2.8986e-21,1.6010e+03
2.8882e-21,1.6020e+03
2.8779e-21,1.6030e+03
2.8676e-21,1.6040e+03
2.8573e-21,1.6050e+03
2.8471e-21,1.6060e+03
2.8369e-21,1.6070e+03
2.8268e-21,1.6080e+03
2.8167e-21,1.6090e+03
2.8067e-21,1.6100e+03
2.7967e-21,1.6110e+03
2.7867e-21,1.6120e+03
2.7768e-21,1.6130e+03
2.7669e-21,1.6140e+03
2.7571e-21,1.6150e+03
2.7472e-21,1.6160e+03
2.7375e-21,1.6170e+03
2.7278e-21,1.6180e+03
2.7181e-21,1.6190e+03
2.7084e-21,1.6200e+03
2.6989e-21,1.6210e+03
2.6893e-21,1.6220e+03
2.6798e-21,1.6230e+03
2.6703e-21,1.6240e+03
2.6609e-21,1.6250e+03
2.6515e-21,1.6260e+03
2.6421e-21,1.6270e+03
2.6327e-21,1.6280e+03
2.6234e-21,1.6290e+03
2.6143e-21,1.6300e+03
2.6050e-21,1.6310e+03
2.5958e-21,1.6320e+03
2.5867e-21,1.6330e+03
2.5776e-21,1.6340e+03
2.5686e-21,1.6350e+03
2.5595e-21,1.6360e+03
2.5505e-21,1.6370e+03
2.5416e-21,1.6380e+03
2.5326e-21,1.6390e+03
2.5238e-21,1.6400e+03
2.5149e-21,1.6410e+03
2.5061e-21,1.6420e+03
2.4974e-21,1.6430e+03
2.4886e-21,1.6440e+03
2.4799e-21,1.6450e+03
2.4713e-21,1.6460e+03
2.4626e-21,1.6470e+03
2.4540e-21,1.6480e+03
2.4455e-21,1.6490e+03
2.4369e-21,1.6500e+03
2.4285e-21,1.6510e+03
2.4200e-21,1.6520e+03
2.4115e-21,1.6530e+03
2.4032e-21,1.6540e+03
2.3948e-21,1.6550e+03
2.3865e-21,1.6560e+03
2.3783e-21,1.6570e+03
2.3700e-21,1.6580e+03
2.3618e-21,1.6590e+03
2.3536e-21,1.6600e+03
2.3454e-21,1.6610e+03
2.3373e-21,1.6620e+03
2.3292e-21,1.6630e+03
2.3212e-21,1.6640e+03
2.3131e-21,1.6650e+03
2.3051e-21,1.6660e+03
2.2972e-21,1.6670e+03
2.2893e-21,1.6680e+03
2.2813e-21,1.6690e+03
2.2735e-21,1.6700e+03
2.2657e-21,1.6710e+03
2.2579e-21,1.6720e+03
2.2501e-21,1.6730e+03
2.2424e-21,1.6740e+03
2.2347e-21,1.6750e+03
2.2270e-21,1.6760e+03
2.2193e-21,1.6770e+03
2.2118e-21,1.6780e+03
2.2041e-21,1.6790e+03
2.1966e-21,1.6800e+03
2.1891e-21,1.6810e+03
2.1815e-21,1.6820e+03
2.1741e-21,1.6830e+03
2.1667e-21,1.6840e+03
2.1593e-21,1.6850e+03
2.1519e-21,1.6860e+03
2.1446e-21,1.6870e+03
2.1372e-21,1.6880e+03
2.1300e-21,1.6890e+03
2.1227e-21,1.6900e+03
2.1154e-21,1.6910e+03
2.1082e-21,1.6920e+03
2.1010e-21,1.6930e+03
2.0940e-21,1.6940e+03
2.0868e-21,1.6950e+03
2.0797e-21,1.6960e+03
2.0727e-21,1.6970e+03
2.0656e-21,1.6980e+03
2.0587e-21,1.6990e+03
2.0516e-21,1.7000e+03
2.0447e-21,1.7010e+03
2.0378e-21,1.7020e+03
2.0309e-21,1.7030e+03
2.0240e-21,1.7040e+03
2.0172e-21,1.7050e+03
2.0103e-21,1.7060e+03
2.0036e-21,1.7070e+03
1.9968e-21,1.7080e+03
1.9901e-21,1.7090e+03
1.9834e-21,1.7100e+03
1.9767e-21,1.7110e+03
1.9700e-21,1.7120e+03
1.9634e-21,1.7130e+03
1.9568e-21,1.7140e+03
1.9503e-21,1.7150e+03
1.9437e-21,1.7160e+03
1.9372e-21,1.7170e+03
1.9306e-21,1.7180e+03
