#This file contains the CIB auto-power spectra for different Planck frequencies from \ell=2 to \ell=2000
#First column is \ell, second, third, fourth, fifth and sixth columns are CIB auto power spectra for 217 GHz, 353 GHz, 545 GHz, 857 GHz and 3000 GHz respectively.
# Units for auto power spectra are Jy^2/sr
3.900000000000000000e+01 9.466344076438364254e+02 1.699951222169845278e+04 1.412309971387785044e+05 6.418443495764003601e+05 4.920062013887198409e+05
4.000000000000000000e+01 9.516388258266055118e+02 1.707895822096710981e+04 1.416653881301631336e+05 6.418516749976453139e+05 4.828078762875837274e+05
4.100000000000000000e+01 9.561475519231032649e+02 1.714939609235464013e+04 1.420257326313822705e+05 6.415601526694609784e+05 4.739538874528203742e+05
4.200000000000000000e+01 9.601790052962973050e+02 1.721116412711261728e+04 1.423148648482830322e+05 6.409813990551852621e+05 4.654016032310188166e+05
4.300000000000000000e+01 9.637510737784091361e+02 1.726460381880783461e+04 1.425360033191491093e+05 6.401312401122412411e+05 4.571172132133076666e+05
4.400000000000000000e+01 9.668819945399197877e+02 1.731005610384324245e+04 1.426921575721780246e+05 6.390233374875565059e+05 4.490580582505214261e+05
4.500000000000000000e+01 9.695891163022605497e+02 1.734784550376336483e+04 1.427862814557656820e+05 6.376719212011817144e+05 4.411897473440630129e+05
4.600000000000000000e+01 9.718862246328034189e+02 1.737823357065090750e+04 1.428207755831287068e+05 6.360884848897422198e+05 4.334940117611848400e+05
4.700000000000000000e+01 9.737917685719389738e+02 1.740156582846180027e+04 1.427987198457341583e+05 6.342878716423405567e+05 4.259745130668967031e+05
4.800000000000000000e+01 9.753188943203587087e+02 1.741808645041139971e+04 1.427223048402319837e+05 6.322810095140923513e+05 4.186393811652265140e+05
4.900000000000000000e+01 9.764827072676513353e+02 1.742808578908471100e+04 1.425942965420691762e+05 6.300822828449633671e+05 4.114990354731365223e+05
5.000000000000000000e+01 9.773009285427352779e+02 1.743188821098047629e+04 1.424174818721077463e+05 6.277047963750895578e+05 4.045719430937411380e+05
5.100000000000000000e+01 9.777843879958835487e+02 1.742970830284981275e+04 1.421939405211892736e+05 6.251589056345096324e+05 3.978601575436373241e+05
5.200000000000000000e+01 9.779488773578526661e+02 1.742183015991342108e+04 1.419261264929146273e+05 6.224560437589555513e+05 3.913582148656527279e+05
5.300000000000000000e+01 9.778066433683640071e+02 1.740848182567228650e+04 1.416160139517028292e+05 6.196046333926556399e+05 3.850422287680159207e+05
5.400000000000000000e+01 9.773696066460354359e+02 1.738988850608635403e+04 1.412656795733285544e+05 6.166141473033002112e+05 3.788864008060948690e+05
5.500000000000000000e+01 9.766509879104952461e+02 1.736629649118778616e+04 1.408772434719018056e+05 6.134934837415961083e+05 3.728672940233774134e+05
5.600000000000000000e+01 9.756609006043262298e+02 1.733789549739930590e+04 1.404523888974383881e+05 6.102500206658914685e+05 3.669700826789605198e+05
5.700000000000000000e+01 9.744119718089914386e+02 1.730491718210473846e+04 1.399931155235932674e+05 6.068929472705427324e+05 3.611946847570028622e+05
5.800000000000000000e+01 9.729201568311631263e+02 1.726765857594223780e+04 1.395020116173944261e+05 6.034339080147006316e+05 3.555498638880283688e+05
5.900000000000000000e+01 9.711882989233373564e+02 1.722617153279772174e+04 1.389796169221394812e+05 5.998760810962772230e+05 3.500408321598844486e+05
6.000000000000000000e+01 9.692327462968585223e+02 1.718076391081846668e+04 1.384286157725130033e+05 5.962313262206419604e+05 3.446705377912400872e+05
6.100000000000000000e+01 9.670642434101524714e+02 1.713163582695230070e+04 1.378506951846457960e+05 5.925065660235331161e+05 3.394335009820971172e+05
6.200000000000000000e+01 9.646892307462874214e+02 1.707890625786052260e+04 1.372469765783146140e+05 5.887075360114178620e+05 3.343302306457422092e+05
6.300000000000000000e+01 9.621193565302520483e+02 1.702279541317179974e+04 1.366193121432103799e+05 5.848419679790084483e+05 3.293671919849273982e+05
6.400000000000000000e+01 9.593660361944546366e+02 1.696351110991325913e+04 1.359694563388073002e+05 5.809169571291342145e+05 3.245280114971051808e+05
6.500000000000000000e+01 9.564346694310730754e+02 1.690114937668537459e+04 1.352982545744637027e+05 5.769362356620407663e+05 3.198018215702674934e+05
6.600000000000000000e+01 9.533373620446674295e+02 1.683594499199640995e+04 1.346077139389501826e+05 5.729075495870753657e+05 3.151789457890725462e+05
6.700000000000000000e+01 9.500789129130207584e+02 1.676798122139218322e+04 1.338985527512340050e+05 5.688346046965428395e+05 3.106678544674059376e+05
6.800000000000000000e+01 9.466723078959939812e+02 1.669749903270673167e+04 1.331727022124903742e+05 5.647241663578266744e+05 3.062537110681683989e+05
6.900000000000000000e+01 9.431219932776441510e+02 1.662457850547313137e+04 1.324309231468898652e+05 5.605801537852816982e+05 3.019319896990545676e+05
7.000000000000000000e+01 9.394390074005029874e+02 1.654942599838889510e+04 1.316749346169852070e+05 5.564092575662882300e+05 2.977006000154073117e+05
7.100000000000000000e+01 9.356274153432990488e+02 1.647211712445787998e+04 1.309053891772791540e+05 5.522145535591333173e+05 2.935704674477062654e+05
7.200000000000000000e+01 9.316969111200351108e+02 1.639282677522806625e+04 1.301235691805228853e+05 5.479992176859198371e+05 2.895199358501593233e+05
7.300000000000000000e+01 9.276557305723138143e+02 1.631170970878475237e+04 1.293310095365654706e+05 5.437721139401959954e+05 2.855621422452536644e+05
7.400000000000000000e+01 9.235075246533608606e+02 1.622882960796851876e+04 1.285281343876550964e+05 5.395340212396503193e+05 2.817033750074786367e+05
7.500000000000000000e+01 9.192615232166432406e+02 1.614435927441834428e+04 1.277161742527895112e+05 5.352875139466591645e+05 2.779265694296914735e+05
7.600000000000000000e+01 9.149246939655134838e+02 1.605842986105712953e+04 1.268965188539930823e+05 5.310410594872236252e+05 2.742363010585464071e+05
7.700000000000000000e+01 9.105006450980830550e+02 1.597110045663048732e+04 1.260694971157961700e+05 5.267946567853833549e+05 2.706370726971501135e+05
7.800000000000000000e+01 9.059968793858329263e+02 1.588250787743203546e+04 1.252359931401873182e+05 5.225492753654810949e+05 2.671123415916411323e+05
7.900000000000000000e+01 9.014230087864852976e+02 1.579283207882813622e+04 1.243978018182857340e+05 5.183152565050550620e+05 2.636646489371615462e+05
8.000000000000000000e+01 8.967773858665542548e+02 1.570204093653007294e+04 1.235544660779980477e+05 5.140884638941910816e+05 2.602944421847475460e+05
8.100000000000000000e+01 8.920684733162936482e+02 1.561028581796526851e+04 1.227071010384194087e+05 5.098720901304334402e+05 2.569895848308515851e+05
8.200000000000000000e+01 8.873054020236587576e+02 1.551774037226109067e+04 1.218573770602491713e+05 5.056753356824283255e+05 2.537550794882316550e+05
8.300000000000000000e+01 8.824865753214597817e+02 1.542436742483331182e+04 1.210045819126856222e+05 5.014910983937192941e+05 2.505835490592991118e+05
8.400000000000000000e+01 8.776220971400005055e+02 1.533035931142105437e+04 1.201505843082995707e+05 4.973297819348599878e+05 2.474790212125116377e+05
8.500000000000000000e+01 8.727146423810377200e+02 1.523575605435056605e+04 1.192955191756474524e+05 4.931903986776660895e+05 2.444393584512677335e+05
8.600000000000000000e+01 8.677670364259860207e+02 1.514060819535575320e+04 1.184396094712379854e+05 4.890716698928441037e+05 2.414620151274405944e+05
8.700000000000000000e+01 8.627886532864802120e+02 1.504509818294144316e+04 1.175846791261233011e+05 4.849840792576709646e+05 2.385503679748641443e+05
8.800000000000000000e+01 8.577774308814267670e+02 1.494917099340960885e+04 1.167297221806936868e+05 4.809183173392823664e+05 2.356948237828599231e+05
8.900000000000000000e+01 8.527451565542924072e+02 1.485305050062676492e+04 1.158770173569585022e+05 4.768882857486446155e+05 2.329053181562712707e+05
9.000000000000000000e+01 8.476877779129521286e+02 1.475665756794210211e+04 1.150254738308828819e+05 4.728849419756151037e+05 2.301790294980884064e+05
9.100000000000000000e+01 8.426135641451325000e+02 1.466014777603766561e+04 1.141765834432266129e+05 4.689161854246596922e+05 2.275118352488968521e+05
9.200000000000000000e+01 8.375251423302971716e+02 1.456355975552751806e+04 1.133304363210908050e+05 4.649809029535860172e+05 2.248994089575812686e+05
9.300000000000000000e+01 8.324245996000662444e+02 1.446693119480390305e+04 1.124872070364387764e+05 4.610780332736531855e+05 2.223352319432855875e+05
9.400000000000000000e+01 8.273185832062976033e+02 1.437039023605321563e+04 1.116481403892094531e+05 4.572148099793340662e+05 2.198280207000993250e+05
9.500000000000000000e+01 8.222046547070799534e+02 1.427388021572672551e+04 1.108123676177628804e+05 4.533835149816095945e+05 2.173632666802098684e+05
9.600000000000000000e+01 8.170926802676128773e+02 1.417758579756461040e+04 1.099817346572546085e+05 4.495954625198503491e+05 2.149521476240246557e+05
9.700000000000000000e+01 8.119792026954850144e+02 1.408143215927970596e+04 1.091550834936248139e+05 4.458406066207684344e+05 2.125829542954105709e+05
9.800000000000000000e+01 8.068724503387259119e+02 1.398558225747968936e+04 1.083341597949192656e+05 4.421299731205949793e+05 2.102628995876707195e+05
9.900000000000000000e+01 8.017706009912939180e+02 1.388998805365131739e+04 1.075180572352576710e+05 4.384551728366973693e+05 2.079853507591391972e+05
1.000000000000000000e+02 7.966807778450634032e+02 1.379478562230138050e+04 1.067082091152150679e+05 4.348252881413418218e+05 2.057516814351451467e+05
1.010000000000000000e+02 7.915999519767379979e+02 1.369990849288902245e+04 1.059036430371541210e+05 4.312322710118344985e+05 2.035599873562346329e+05
1.020000000000000000e+02 7.865349269715621858e+02 1.360548902482895937e+04 1.051057335992577136e+05 4.276846269995840266e+05 2.014108985978813434e+05
1.030000000000000000e+02 7.814837844764069814e+02 1.351147993703122847e+04 1.043136499815725256e+05 4.241749439834567602e+05 1.993018990500367654e+05
1.040000000000000000e+02 7.764526834785706342e+02 1.341799991962007880e+04 1.035286420517774823e+05 4.207111707375001279e+05 1.972351689291682851e+05
1.050000000000000000e+02 7.714396529804095053e+02 1.332500227491903024e+04 1.027499022381449176e+05 4.172859480712932418e+05 1.952027282045679458e+05
1.060000000000000000e+02 7.664511378848424101e+02 1.323261061406031331e+04 1.019787296203485603e+05 4.139076694927415228e+05 1.932136935858933430e+05
1.070000000000000000e+02 7.614836451591685318e+02 1.314074831169236313e+04 1.012140565929447912e+05 4.105678234375481843e+05 1.912543234887755825e+05
1.080000000000000000e+02 7.565443608833644475e+02 1.304955353977117738e+04 1.004572502089195914e+05 4.072746159277557745e+05 1.893374070231099322e+05
1.090000000000000000e+02 7.516300080871064893e+02 1.295895713284369958e+04 9.970742233626723464e+04 4.040211453470585402e+05 1.874464774454132130e+05
1.100000000000000000e+02 7.467442804656155886e+02 1.286902547931881054e+04 9.896518562759700581e+04 4.008114525638726773e+05 1.855968918888682092e+05
1.110000000000000000e+02 7.418881373836584316e+02 1.277977415047410977e+04 9.823058921612435370e+04 3.976442051851768047e+05 1.837717503030552762e+05
1.120000000000000000e+02 7.370619899049588639e+02 1.269120590304831603e+04 9.750349382437573513e+04 3.945184819867731421e+05 1.819845657402441429e+05
1.130000000000000000e+02 7.322700789977803879e+02 1.260339865891736554e+04 9.678458651315199677e+04 3.914371375994739356e+05 1.802244852612183022e+05
1.140000000000000000e+02 7.275103983798193212e+02 1.251631030202674629e+04 9.607330968210689025e+04 3.883963758827612037e+05 1.784969671868534933e+05
1.150000000000000000e+02 7.227858291349501769e+02 1.242999287716877006e+04 9.537015787530831585e+04 3.853988681750966352e+05 1.767982716183460434e+05
1.160000000000000000e+02 7.180952297845510657e+02 1.234442196278531992e+04 9.467476867352782574e+04 3.824417072521783994e+05 1.751270096970236627e+05
1.170000000000000000e+02 7.134412703206737660e+02 1.225964618411006813e+04 9.398758571155193204e+04 3.795273140014261007e+05 1.734855736716965039e+05
1.180000000000000000e+02 7.088229357507086661e+02 1.217563750252348109e+04 9.330817490079782146e+04 3.766526510899087298e+05 1.718707135095238918e+05
1.190000000000000000e+02 7.042428819531337467e+02 1.209244314117452268e+04 9.263684986827819375e+04 3.738183773453118047e+05 1.702827127546010888e+05
1.200000000000000000e+02 6.997025728505772122e+02 1.201009016486851942e+04 9.197386136699879717e+04 3.710259068448364269e+05 1.687221864246414334e+05
1.210000000000000000e+02 6.952004369945479993e+02 1.192854536934209682e+04 9.131877770749923366e+04 3.682721816973297973e+05 1.671876124245045648e+05
1.220000000000000000e+02 6.907379498156669797e+02 1.184783374748185452e+04 9.067181385371403303e+04 3.655582366662438726e+05 1.656761199798246089e+05
1.230000000000000000e+02 6.863152874168041535e+02 1.176795420696349356e+04 9.003288886818454193e+04 3.628837478571431129e+05 1.641927567793045309e+05
1.240000000000000000e+02 6.819318211956957612e+02 1.168889094519449827e+04 8.940174585118205869e+04 3.602461910880085197e+05 1.627286601481072430e+05
1.250000000000000000e+02 6.775914409924479287e+02 1.161071621739426337e+04 8.877900560585652420e+04 3.576488389773012605e+05 1.612910014531144989e+05
1.260000000000000000e+02 6.732919413159507940e+02 1.153338319965310257e+04 8.816412397419070476e+04 3.550881409603512730e+05 1.598748099076287181e+05
1.270000000000000000e+02 6.690336592183986113e+02 1.145689573616066809e+04 8.755707290938777442e+04 3.525635678851034027e+05 1.584775254849648045e+05
1.280000000000000000e+02 6.648172558662170104e+02 1.138126450293908783e+04 8.695800442480298807e+04 3.500768932190894266e+05 1.571068590106794436e+05
1.290000000000000000e+02 6.606410186018213153e+02 1.130645316049788926e+04 8.636644392551717465e+04 3.476242223877926590e+05 1.557527567399608088e+05
1.300000000000000000e+02 6.565087520588097050e+02 1.123253182143019694e+04 8.578298457249130297e+04 3.452085399588075234e+05 1.544203708896346216e+05
1.310000000000000000e+02 6.524187176328446185e+02 1.115946329213370518e+04 8.520724503317748895e+04 3.428279628792447038e+05 1.531092389332730672e+05
1.320000000000000000e+02 6.483692961818910589e+02 1.108721430079868514e+04 8.463882311172169284e+04 3.404795434505977901e+05 1.518133474096840073e+05
1.330000000000000000e+02 6.443620079131302418e+02 1.101581040864619536e+04 8.407796799689854379e+04 3.381654673462395440e+05 1.505396999450071307e+05
1.340000000000000000e+02 6.403994984017589331e+02 1.094530125200709335e+04 8.352500174021685962e+04 3.358858794815991423e+05 1.492848142991558707e+05
1.350000000000000000e+02 6.364773502315777023e+02 1.087559704176251034e+04 8.297904347335305647e+04 3.336361586037215311e+05 1.480449395150162745e+05
1.360000000000000000e+02 6.325972230309018869e+02 1.080673036990739820e+04 8.244054176319013641e+04 3.314202709860523464e+05 1.468272940387465060e+05
1.370000000000000000e+02 6.287580881674640523e+02 1.073867555915518278e+04 8.190906712377026270e+04 3.292343996799793094e+05 1.456260498701883771e+05
1.380000000000000000e+02 6.249631748751119176e+02 1.067149225176057917e+04 8.138504090178062324e+04 3.270797453709947295e+05 1.444392524787635193e+05
1.390000000000000000e+02 6.212113901754959215e+02 1.060515772400782225e+04 8.086835146404434636e+04 3.249570256559998961e+05 1.432725732041755691e+05
1.400000000000000000e+02 6.174981317691594995e+02 1.053958129460924465e+04 8.035809534821458510e+04 3.228610760928380187e+05 1.421204646427055704e+05
1.410000000000000000e+02 6.138265163394459023e+02 1.047482084204007515e+04 7.985477548365501571e+04 3.207942985352896503e+05 1.409814388446816884e+05
1.420000000000000000e+02 6.101980362303163474e+02 1.041090369515663406e+04 7.935861706359400705e+04 3.187580060430075973e+05 1.398629879250830854e+05
1.430000000000000000e+02 6.066075687621349743e+02 1.034772720007843236e+04 7.886858746383486141e+04 3.167462756902221590e+05 1.387562576671595743e+05
1.440000000000000000e+02 6.030560171541884529e+02 1.028530639036975117e+04 7.838488936771347653e+04 3.147609890382672893e+05 1.376622221998939349e+05
1.450000000000000000e+02 5.995486974907236117e+02 1.022374195003940076e+04 7.790831448996442487e+04 3.128052849940379965e+05 1.365881122858742310e+05
1.460000000000000000e+02 5.960792147699647785e+02 1.016290848737375745e+04 7.743767613750910095e+04 3.108726538040619344e+05 1.355237746356569696e+05
1.470000000000000000e+02 5.926479956757286800e+02 1.010281485927945323e+04 7.697320175795150863e+04 3.089657283272173954e+05 1.344726351004144817e+05
1.480000000000000000e+02 5.892594083754444227e+02 1.004354107193527852e+04 7.651543631807966449e+04 3.070860845384512213e+05 1.334394636295012897e+05
1.490000000000000000e+02 5.859076422760813330e+02 9.984972176880706684e+03 7.606326534414914204e+04 3.052275032422980294e+05 1.324149018907736172e+05
1.500000000000000000e+02 5.825925021783383499e+02 9.927103815895265143e+03 7.561681862755525799e+04 3.033923509015849559e+05 1.314028828007052944e+05
1.510000000000000000e+02 5.793176288786681880e+02 9.870005024596230214e+03 7.517658676893138909e+04 3.015822490685855155e+05 1.304083679744284455e+05
1.520000000000000000e+02 5.760786601263555440e+02 9.813587840881145894e+03 7.474170207800464414e+04 2.997920992639501928e+05 1.294223866946638591e+05
1.530000000000000000e+02 5.728748183719242206e+02 9.757837776368825871e+03 7.431217796659233863e+04 2.980233959762107115e+05 1.284478418746761890e+05
1.540000000000000000e+02 5.697112188352543853e+02 9.702851374987369127e+03 7.388871891601510288e+04 2.962785553294747951e+05 1.274894914938233414e+05
1.550000000000000000e+02 5.665827547550510417e+02 9.648527696446093614e+03 7.347042104719809140e+04 2.945530838921088143e+05 1.265403180089131638e+05
1.560000000000000000e+02 5.634871911327378484e+02 9.594823349997022888e+03 7.305697465945998556e+04 2.928462877415248659e+05 1.256007186454879702e+05
1.570000000000000000e+02 5.604307847073800986e+02 9.541855973813762830e+03 7.264928990480020002e+04 2.911617581260033767e+05 1.246762409293762903e+05
1.580000000000000000e+02 5.574070933609006033e+02 9.489500431600887168e+03 7.224632072925138345e+04 2.894950659436283167e+05 1.237618496824982576e+05
1.590000000000000000e+02 5.544154004527823645e+02 9.437742275752620117e+03 7.184793445278491708e+04 2.878453910140544176e+05 1.228555900246365636e+05
1.600000000000000000e+02 5.514610695358112480e+02 9.386682496531002471e+03 7.145493187319120625e+04 2.862161338620196329e+05 1.219627611356923153e+05
1.610000000000000000e+02 5.485369567432386475e+02 9.336183423542061064e+03 7.106622011037285847e+04 2.846033485738185700e+05 1.210812012469447654e+05
1.620000000000000000e+02 5.456469256901287963e+02 9.286316752557348082e+03 7.068227885245552170e+04 2.830077436151325819e+05 1.202071846311488916e+05
1.630000000000000000e+02 5.427896048050432682e+02 9.237055688415428449e+03 7.030290117900626501e+04 2.814289516952726408e+05 1.193439592960371083e+05
1.640000000000000000e+02 5.399609870726214922e+02 9.188322827351656088e+03 6.992753493832449021e+04 2.798657359428704949e+05 1.184926547005581670e+05
1.650000000000000000e+02 5.371675975794145188e+02 9.140241791766886308e+03 6.955706416476563027e+04 2.783200836822615238e+05 1.176492802305507939e+05
1.660000000000000000e+02 5.344017422489991986e+02 9.092662666433221602e+03 6.919027450284837687e+04 2.767876296622846276e+05 1.168142830616288993e+05
1.670000000000000000e+02 5.316664562186668945e+02 9.045643896164865509e+03 6.882765694195665128e+04 2.752706888433790300e+05 1.159907473443406052e+05
1.680000000000000000e+02 5.289630515801975434e+02 8.999208509394466091e+03 6.846941438488913991e+04 2.737701268526654458e+05 1.151768856148517661e+05
1.690000000000000000e+02 5.262841928956179345e+02 8.953215632921217548e+03 6.811431246234488208e+04 2.722800847655846155e+05 1.143689724277112546e+05
1.700000000000000000e+02 5.236369796832992733e+02 8.907801015237890169e+03 6.776346144654495583e+04 2.708053482259500888e+05 1.135721045918378659e+05
1.710000000000000000e+02 5.210167823777461535e+02 8.862875704473563019e+03 6.741628158585297933e+04 2.693450072600274580e+05 1.127871422910774854e+05
1.720000000000000000e+02 5.184241101962510356e+02 8.818446773491888962e+03 6.707263736360846087e+04 2.678966260085469112e+05 1.120095395228534180e+05
1.730000000000000000e+02 5.158587634352652458e+02 8.774508322535182742e+03 6.673245786088460591e+04 2.664600442329874495e+05 1.112408259945238970e+05
1.740000000000000000e+02 5.133182778997337437e+02 8.731014529612801198e+03 6.639550546498379845e+04 2.650355403600501595e+05 1.104813022335600253e+05
1.750000000000000000e+02 5.108077873195381926e+02 8.688062738180611632e+03 6.606255283707199851e+04 2.636259148749429150e+05 1.097304975678154588e+05
1.760000000000000000e+02 5.083181485305383944e+02 8.645476284940214100e+03 6.573204043862856633e+04 2.622238391938821878e+05 1.089851894555394247e+05
1.770000000000000000e+02 5.058560611090792349e+02 8.603383475614436975e+03 6.540504198387698852e+04 2.608340857676174492e+05 1.082499516532740236e+05
1.780000000000000000e+02 5.034188830728805328e+02 8.561734200386947123e+03 6.508134452237980440e+04 2.594575772061711177e+05 1.075233751614395733e+05
1.790000000000000000e+02 5.010043545439655190e+02 8.520483610927798509e+03 6.476036454201702873e+04 2.580898051469910715e+05 1.068019643723153567e+05
1.800000000000000000e+02 4.986125692125464752e+02 8.479632219147697469e+03 6.444209154721234518e+04 2.567308929895390465e+05 1.060891678019463143e+05
1.810000000000000000e+02 4.962427511165194574e+02 8.439165560305180406e+03 6.412653169165357394e+04 2.553818885370299104e+05 1.053835560755941988e+05
1.820000000000000000e+02 4.938998551450599166e+02 8.399178191347900793e+03 6.381452870392949262e+04 2.540469929637258756e+05 1.046871354320621031e+05
1.830000000000000000e+02 4.915743354830294152e+02 8.359485019091060167e+03 6.350433527369327203e+04 2.527168818622858671e+05 1.039949769328943657e+05
1.840000000000000000e+02 4.892723176705789569e+02 8.320203972924968184e+03 6.319696490751343663e+04 2.513962544324474875e+05 1.033119759440383204e+05
1.850000000000000000e+02 4.869907626938662588e+02 8.281277616840161500e+03 6.289218845218421484e+04 2.500863349203388498e+05 1.026360066177907138e+05
1.860000000000000000e+02 4.847325137979499345e+02 8.242758773284906056e+03 6.259023905969450425e+04 2.487862225789565127e+05 1.019663037693769293e+05
1.870000000000000000e+02 4.824904091964990585e+02 8.204509553276697261e+03 6.228994353031265200e+04 2.474908412439836247e+05 1.013028787810605718e+05
1.880000000000000000e+02 4.802689652953313839e+02 8.166617004920012732e+03 6.199206970093327254e+04 2.462037086970828532e+05 1.006464630349730287e+05
1.890000000000000000e+02 4.780693365654427680e+02 8.129104075847220884e+03 6.169704772921960830e+04 2.449289632432960498e+05 9.999843837960697419e+04
