# Effective beam window function
# The map is already deconvolved by the pixel window,
# so the window function here is the only correction needed.
Bl,ell
0.5933558,1652
0.5929726,1653
0.5925911,1654
0.5922197,1655
0.59185064,1656
0.59147906,1657
0.59111005,1658
0.59073824,1659
0.5903624,1660
0.58999485,1661
0.5896204,1662
0.589247,1663
0.5888746,1664
0.588504,1665
0.58812857,1666
0.58774847,1667
0.58737516,1668
0.58700556,1669
0.5866321,1670
0.58625066,1671
0.5858787,1672
0.5855051,1673
0.58513325,1674
0.58475465,1675
0.5843892,1676
0.58401877,1677
0.58364576,1678
0.5832766,1679
0.58290166,1680
0.58252937,1681
0.5821579,1682
0.5817855,1683
0.58140725,1684
0.58103144,1685
0.58065236,1686
0.5802694,1687
0.5798928,1688
0.57950354,1689
0.5791279,1690
0.57874554,1691
0.5783706,1692
0.5779955,1693
0.5776131,1694
0.57723695,1695
0.5768604,1696
0.5764877,1697
0.57611144,1698
0.5757394,1699
0.57537276,1700
0.57499206,1701
0.5746168,1702
0.5742358,1703
0.5738647,1704
0.57349163,1705
0.57311577,1706
0.5727421,1707
0.5723705,1708
0.5719912,1709
0.57161486,1710
0.57123077,1711
0.5708528,1712
0.5704746,1713
0.57010037,1714
0.5697199,1715
0.56933975,1716
0.5689597,1717
0.5685864,1718
0.5682149,1719
0.5678435,1720
0.5674752,1721
0.5671097,1722
0.5667363,1723
0.56636673,1724
0.56599706,1725
0.565628,1726
0.56525636,1727
0.56488997,1728
0.56451654,1729
0.56414765,1730
0.5637822,1731
0.56341994,1732
0.5630466,1733
0.5626725,1734
0.5622953,1735
0.56192684,1736
0.56155187,1737
0.5611845,1738
0.5608125,1739
0.56043875,1740
0.56006056,1741
0.55968773,1742
0.559314,1743
0.55893654,1744
0.55856925,1745
0.5581959,1746
0.55783,1747
0.5574542,1748
0.5570855,1749
0.5567091,1750
0.55633444,1751
0.55596507,1752
0.5555929,1753
0.555226,1754
0.55484635,1755
0.55447334,1756
0.5540969,1757
0.55371445,1758
0.5533453,1759
0.55296904,1760
0.55259067,1761
0.55222625,1762
0.55185205,1763
0.55148464,1764
0.55111074,1765
0.5507442,1766
0.5503763,1767
0.55001265,1768
0.54964566,1769
0.54927444,1770
0.5488978,1771
0.5485207,1772
0.5481448,1773
0.5477749,1774
0.547406,1775
0.5470312,1776
0.54666793,1777
0.546292,1778
0.54591185,1779
0.54554474,1780
0.5451734,1781
0.54480696,1782
0.54443306,1783
0.5440581,1784
0.5436799,1785
0.54330754,1786
0.5429315,1787
0.5425658,1788
0.5421891,1789
0.54181385,1790
0.5414494,1791
0.5410841,1792
0.5407165,1793
0.5403482,1794
0.53998274,1795
0.5396124,1796
0.53925085,1797
0.5388806,1798
0.53850937,1799
0.53814363,1800
0.53777665,1801
0.5374126,1802
0.53704727,1803
0.5366774,1804
0.536309,1805
0.5359419,1806
0.5355681,1807
0.53519946,1808
0.5348389,1809
0.53446376,1810
0.5341027,1811
0.5337374,1812
0.5333763,1813
0.5330096,1814
0.53263795,1815
0.53226984,1816
0.53189164,1817
0.53151953,1818
0.53114915,1819
0.53077346,1820
0.5303984,1821
0.53002816,1822
0.529658,1823
0.5292893,1824
0.52891845,1825
0.5285434,1826
0.5281816,1827
0.5278117,1828
0.52744204,1829
0.5270834,1830
0.52671754,1831
0.5263509,1832
0.52597845,1833
0.5256073,1834
0.5252417,1835
0.5248783,1836
0.524517,1837
0.52415293,1838
0.5237879,1839
0.52342415,1840
0.5230613,1841
0.5226945,1842
0.52233255,1843
0.5219634,1844
0.5215985,1845
0.5212305,1846
0.52087015,1847
0.5205035,1848
0.5201398,1849
0.51977915,1850
0.5194138,1851
0.51905364,1852
0.5186923,1853
0.51832503,1854
0.5179565,1855
0.5175841,1856
0.51721454,1857
0.5168559,1858
0.5164868,1859
0.51612335,1860
0.5157641,1861
0.5153934,1862
0.51503384,1863
0.51465946,1864
0.51428884,1865
0.5139192,1866
0.5135493,1867
0.5131856,1868
0.5128166,1869
0.51244324,1870
0.51207805,1871
0.51171327,1872
0.51133984,1873
0.5109759,1874
0.51061136,1875
0.5102431,1876
0.5098754,1877
0.5095067,1878
0.50913936,1879
0.50877786,1880
0.5084176,1881
0.50805223,1882
0.5076843,1883
0.5073183,1884
0.50695896,1885
0.5065921,1886
0.50622046,1887
0.50585866,1888
0.5055,1889
0.50512946,1890
0.5047662,1891
0.50440246,1892
0.5040399,1893
0.50367534,1894
0.5033168,1895
0.50295174,1896
0.5025906,1897
0.50222814,1898
0.5018646,1899
0.50150055,1900
0.5011396,1901
0.5007799,1902
0.5004167,1903
0.50005555,1904
0.49969092,1905
0.49932447,1906
0.49896142,1907
0.49860647,1908
0.49823555,1909
0.49788222,1910
0.4975208,1911
0.4971464,1912
0.4967812,1913
0.49641338,1914
0.49604928,1915
0.49568355,1916
0.49532405,1917
0.4949571,1918
0.49459434,1919
0.49423367,1920
0.4938702,1921
0.49350592,1922
0.49314803,1923
0.49279475,1924
0.49243534,1925
0.4920693,1926
0.49170777,1927
0.49134794,1928
0.4909903,1929
0.49063438,1930
0.49027783,1931
0.4899147,1932
0.48955485,1933
0.48919448,1934
0.48882955,1935
0.4884721,1936
0.48811325,1937
0.48775327,1938
0.48739216,1939
0.48703098,1940
0.48667338,1941
0.4863173,1942
0.4859586,1943
0.4856008,1944
0.48523265,1945
0.48486772,1946
0.48450965,1947
0.4841502,1948
0.4837872,1949
0.4834248,1950
0.48306155,1951
0.48270425,1952
0.48233306,1953
0.48196924,1954
0.48160437,1955
0.48124143,1956
0.48088703,1957
0.48052743,1958
0.48016104,1959
0.47980878,1960
0.47944155,1961
0.47907475,1962
0.47872192,1963
0.47837186,1964
0.47801438,1965
0.4776555,1966
0.4773003,1967
0.4769397,1968
0.47659096,1969
0.47623518,1970
0.47588372,1971
0.4755347,1972
0.475186,1973
0.47483167,1974
0.47448266,1975
0.47412437,1976
0.47377655,1977
0.47342983,1978
0.47308353,1979
0.4727315,1980
0.4723787,1981
0.4720215,1982
0.4716625,1983
0.47131377,1984
0.4709578,1985
0.47061175,1986
0.4702518,1987
0.46989125,1988
0.46954063,1989
0.46918616,1990
0.4688309,1991
0.4684751,1992
0.46811196,1993
0.46775672,1994
0.46739092,1995
0.46703643,1996
0.46668234,1997
0.46632248,1998
0.46595776,1999
0.4655981,2000
0.46523923,2001
0.46488065,2002
0.46451753,2003
0.46416292,2004
0.46381643,2005
0.46345478,2006
0.46309975,2007
0.46273628,2008
0.46237826,2009
0.462021,2010
0.46165755,2011
0.46130648,2012
0.46095172,2013
0.46059543,2014
0.4602406,2015
0.45989266,2016
0.45953798,2017
0.4591891,2018
0.45884243,2019
0.4584908,2020
0.458146,2021
0.45779642,2022
0.4574469,2023
0.45709747,2024
0.45674515,2025
0.45638865,2026
0.45604196,2027
0.45569134,2028
0.45533124,2029
0.45496887,2030
0.45461643,2031
0.45426258,2032
0.45391643,2033
0.45356867,2034
0.45320943,2035
0.45285866,2036
0.45250505,2037
0.45215276,2038
0.4518051,2039
0.4514511,2040
0.45109048,2041
0.45073593,2042
0.45038414,2043
0.45002863,2044
0.44967476,2045
0.4493243,2046
0.4489654,2047
0.4486096,2048
0.44825125,2049
0.4479073,2050
0.44755712,2051
0.44720465,2052
0.44685873,2053
0.4465113,2054
0.44616273,2055
0.44581032,2056
0.4454583,2057
0.4451089,2058
0.44476113,2059
0.4444072,2060
0.44405884,2061
0.44371372,2062
0.44336402,2063
0.44302398,2064
0.44267955,2065
0.44233584,2066
0.44198853,2067
0.44165313,2068
0.44130713,2069
0.44095832,2070
0.44061503,2071
0.44026858,2072
0.43992803,2073
0.43958017,2074
0.43923864,2075
0.43889314,2076
0.43854824,2077
0.43819898,2078
0.43785247,2079
0.43751484,2080
0.4371731,2081
0.43682656,2082
0.43648842,2083
0.43614018,2084
0.43578947,2085
0.43544182,2086
0.4350961,2087
0.43475214,2088
0.4344002,2089
0.4340467,2090
0.43370178,2091
0.43336618,2092
0.43301365,2093
0.43266323,2094
0.43231276,2095
0.43196547,2096
0.43161803,2097
0.4312768,2098
0.43093547,2099
0.43059114,2100
0.4302409,2101
0.42989182,2102
0.42955363,2103
0.42919973,2104
0.42885548,2105
0.42851007,2106
0.42816088,2107
0.42782077,2108
0.42747825,2109
0.42713404,2110
0.42679572,2111
0.42645535,2112
0.42611542,2113
0.4257775,2114
0.42543826,2115
0.4251076,2116
0.4247672,2117
0.4244293,2118
0.42408586,2119
0.4237451,2120
0.42341232,2121
0.42307886,2122
0.4227449,2123
0.42240512,2124
0.42207348,2125
0.4217319,2126
0.42139554,2127
0.42106023,2128
0.42072067,2129
0.4203779,2130
0.4200334,2131
0.4196996,2132
0.41936523,2133
0.41902468,2134
0.41868788,2135
0.41835243,2136
0.41801685,2137
0.41767198,2138
0.41732976,2139
0.41699508,2140
0.41665798,2141
0.41631946,2142
0.41596112,2143
0.41561666,2144
0.41527677,2145
0.4149397,2146
0.41459227,2147
0.41425213,2148
0.41391072,2149
0.41356632,2150
0.41322976,2151
0.41289762,2152
0.41256058,2153
0.41222242,2154
0.4118854,2155
0.4115482,2156
0.41121462,2157
0.41087753,2158
0.41053826,2159
0.4101982,2160
0.4098646,2161
0.40952733,2162
0.40919602,2163
0.40886378,2164
0.40852964,2165
0.40819332,2166
0.40785575,2167
0.40752238,2168
0.40718746,2169
0.4068532,2170
0.40652692,2171
0.40619683,2172
0.4058681,2173
0.4055359,2174
0.4052045,2175
0.4048696,2176
0.40453562,2177
0.4042033,2178
0.40386593,2179
0.4035339,2180
0.4032011,2181
0.40286925,2182
0.40253505,2183
0.40220413,2184
0.40186793,2185
0.40153173,2186
0.40120122,2187
0.4008621,2188
0.4005343,2189
0.40019423,2190
0.39985582,2191
0.39951602,2192
0.39917356,2193
0.3988451,2194
0.39850932,2195
0.3981713,2196
0.39783713,2197
0.39750737,2198
0.39717263,2199
0.39684537,2200
0.39650914,2201
0.39617914,2202
0.3958385,2203
0.3955128,2204
0.3951786,2205
0.39485303,2206
0.39452034,2207
0.394187,2208
0.39385253,2209
0.3935241,2210
0.39319265,2211
0.39285767,2212
0.39253277,2213
0.39219645,2214
0.39186916,2215
0.39154443,2216
0.39122325,2217
0.390896,2218
0.39057535,2219
0.39025208,2220
0.3899326,2221
0.38960263,2222
0.38927984,2223
0.3889543,2224
0.38862956,2225
0.38829502,2226
0.38797075,2227
0.38764447,2228
0.3873216,2229
0.38700002,2230
0.38667414,2231
0.38635838,2232
0.3860403,2233
0.38571617,2234
0.3853959,2235
0.38507032,2236
0.38474497,2237
0.3844206,2238
0.38410142,2239
0.38377726,2240
0.38345742,2241
0.38313422,2242
0.38281062,2243
0.38248193,2244
0.38215685,2245
0.3818384,2246
0.3815133,2247
0.3811833,2248
0.38086274,2249
0.38054228,2250
0.38021982,2251
0.37989724,2252
0.37956518,2253
0.37924463,2254
0.37891755,2255
0.37859693,2256
0.37826738,2257
0.3779386,2258
0.3776097,2259
0.37728727,2260
0.37695962,2261
0.37663528,2262
0.37631518,2263
0.37599185,2264
0.37567297,2265
0.37534314,2266
0.3750185,2267
0.37468827,2268
0.37436348,2269
0.3740415,2270
0.37371534,2271
0.373386,2272
0.37306488,2273
0.3727443,2274
0.37241936,2275
0.372094,2276
0.37177846,2277
0.37145934,2278
0.37114537,2279
0.37083244,2280
0.37050843,2281
0.3701902,2282
0.36986163,2283
0.36953658,2284
0.36922005,2285
0.36889532,2286
0.36857954,2287
0.3682616,2288
0.36794168,2289
0.36761892,2290
0.36729074,2291
0.36697504,2292
0.3666531,2293
0.36633584,2294
0.36601973,2295
0.36569512,2296
0.3653689,2297
0.36505574,2298
0.36474583,2299
0.36442703,2300
0.36411017,2301
0.36378554,2302
0.36346966,2303
0.36315376,2304
0.36283514,2305
0.36251664,2306
0.36219323,2307
0.36188254,2308
0.36156166,2309
0.3612488,2310
0.36093044,2311
0.36061615,2312
0.3603007,2313
0.3599827,2314
0.3596678,2315
0.35935056,2316
0.35904643,2317
0.35873348,2318
0.35842642,2319
0.35811228,2320
0.35779595,2321
0.35748288,2322
0.35717338,2323
0.35686544,2324
0.3565532,2325
0.35624138,2326
0.35593042,2327
0.35562214,2328
0.35531488,2329
0.354997,2330
0.35468107,2331
0.35436675,2332
0.3540532,2333
0.35373777,2334
0.35342368,2335
0.35311222,2336
0.35280102,2337
0.35248324,2338
0.35216752,2339
0.35184819,2340
0.35153347,2341
0.3512295,2342
0.35090932,2343
0.3505902,2344
0.35027152,2345
0.34996086,2346
0.34964317,2347
0.34933716,2348
0.3490229,2349
0.3487064,2350
0.34839076,2351
0.3480805,2352
0.34776786,2353
0.34745136,2354
0.3471413,2355
0.34682804,2356
0.34651387,2357
0.34620512,2358
0.34588882,2359
0.3455846,2360
0.34527543,2361
0.34496453,2362
0.34465337,2363
0.34435257,2364
0.34405324,2365
0.34374705,2366
0.34345308,2367
0.34314966,2368
0.3428481,2369
0.34254292,2370
0.34223384,2371
0.34192967,2372
0.34162295,2373
0.34131777,2374
0.341014,2375
0.3407084,2376
0.3404142,2377
0.34011957,2378
0.33981508,2379
0.33950886,2380
0.33920324,2381
0.33888802,2382
0.33858207,2383
0.33828047,2384
0.33798087,2385
0.33767816,2386
0.33736783,2387
0.33706117,2388
0.33675992,2389
0.33646196,2390
0.3361623,2391
0.33585873,2392
0.3355491,2393
0.33524802,2394
0.33494613,2395
0.33463916,2396
0.33433303,2397
0.33403438,2398
0.3337272,2399
0.3334223,2400
0.3331195,2401
0.33280477,2402
0.3324991,2403
0.3321902,2404
0.33188897,2405
0.33158308,2406
0.33128694,2407
0.33098963,2408
0.33069208,2409
0.33039406,2410
0.33009198,2411
0.32979447,2412
0.32949916,2413
0.3292086,2414
0.32890245,2415
0.3286026,2416
0.3283121,2417
0.32800847,2418
0.32770586,2419
0.32740095,2420
0.32709542,2421
0.3268075,2422
0.32651186,2423
0.32621664,2424
0.32591802,2425
0.32562014,2426
0.32532525,2427
0.325022,2428
0.32472098,2429
0.32442886,2430
0.32413867,2431
0.32384336,2432
0.3235549,2433
0.32327208,2434
0.32297584,2435
0.32267722,2436
0.32238123,2437
0.3220871,2438
0.32180297,2439
0.32150778,2440
0.32120758,2441
0.32091498,2442
0.3206223,2443
0.32032913,2444
0.32002908,2445
0.31974328,2446
0.31945142,2447
0.3191569,2448
0.3188677,2449
0.31857255,2450
0.31827688,2451
0.3179876,2452
0.31770834,2453
0.317414,2454
0.31712574,2455
0.31683722,2456
0.3165458,2457
0.3162577,2458
0.31596673,2459
0.3156794,2460
0.31539208,2461
0.31510746,2462
0.31481412,2463
0.3145273,2464
0.31423452,2465
0.31395045,2466
0.31367272,2467
0.3133862,2468
0.31310263,2469
0.3128101,2470
0.31252372,2471
0.31223702,2472
0.31194618,2473
0.31165573,2474
0.31136918,2475
0.31108636,2476
0.3108035,2477
0.31052387,2478
0.3102365,2479
0.30995986,2480
0.30967423,2481
0.30938342,2482
0.30909488,2483
0.30880982,2484
0.3085167,2485
0.30823416,2486
0.30795014,2487
0.3076733,2488
0.3073908,2489
0.3071016,2490
0.30682325,2491
0.30654275,2492
0.30625966,2493
0.3059821,2494
0.3056988,2495
0.30542064,2496
0.30513525,2497
0.30485418,2498
0.3045707,2499
0.30428278,2500
0.30399758,2501
0.3037159,2502
0.3034296,2503
0.30314007,2504
0.3028555,2505
0.30257493,2506
0.30228662,2507
0.30201146,2508
0.3017247,2509
0.30144733,2510
0.30116245,2511
0.30087745,2512
0.30059254,2513
0.30031338,2514
0.30003354,2515
0.29974285,2516
0.2994725,2517
0.29917786,2518
0.29889277,2519
0.2986038,2520
0.29832566,2521
0.29804406,2522
0.29776615,2523
0.29748198,2524
0.29720792,2525
0.29693177,2526
0.29665095,2527
0.29637387,2528
0.2961025,2529
0.29583365,2530
0.29554343,2531
0.29526737,2532
0.29499492,2533
0.29472753,2534
0.29445404,2535
0.29418612,2536
0.29390287,2537
0.2936292,2538
0.29334864,2539
0.29307863,2540
0.29280576,2541
0.29252976,2542
0.29225603,2543
0.29197925,2544
0.29170144,2545
0.29142934,2546
0.2911533,2547
0.2908712,2548
0.29058734,2549
0.29030487,2550
0.29003608,2551
0.28975976,2552
0.28948328,2553
0.2892039,2554
0.28893092,2555
0.28865865,2556
0.28838062,2557
0.28810585,2558
0.2878245,2559
0.2875457,2560
0.2872726,2561
0.2870008,2562
0.2867334,2563
0.28645834,2564
0.28617653,2565
0.28590137,2566
0.2856365,2567
0.2853571,2568
0.28509605,2569
0.2848312,2570
0.2845624,2571
0.28429058,2572
0.284025,2573
0.28375894,2574
0.2834987,2575
0.28322542,2576
0.28295606,2577
0.28269392,2578
0.28242737,2579
0.2821581,2580
0.28188932,2581
0.2816275,2582
0.281365,2583
0.28108954,2584
0.28082195,2585
0.2805517,2586
0.2802789,2587
0.28001565,2588
0.27974373,2589
0.2794781,2590
0.27921143,2591
0.27893922,2592
0.27866486,2593
0.2783919,2594
0.27811918,2595
0.27784348,2596
0.27756566,2597
0.27729046,2598
0.2770218,2599
0.2767606,2600
0.27649754,2601
0.27621952,2602
0.27596,2603
0.27568784,2604
0.27542034,2605
0.275156,2606
0.27488837,2607
0.2746193,2608
0.27436,2609
0.27410212,2610
0.27383918,2611
0.27357805,2612
0.27331173,2613
0.27303696,2614
0.2727678,2615
0.2725135,2616
0.27225667,2617
0.27199218,2618
0.27173832,2619
0.27147767,2620
0.27121422,2621
0.27095932,2622
0.27070498,2623
0.2704462,2624
0.27018753,2625
0.2699307,2626
0.26967767,2627
0.26942024,2628
0.269163,2629
0.26890236,2630
0.26863667,2631
0.26837325,2632
0.26811674,2633
0.26784888,2634
0.26758984,2635
0.2673282,2636
0.26706967,2637
0.26680586,2638
0.26653853,2639
0.26628065,2640
0.2660158,2641
0.26574516,2642
0.26548204,2643
0.26521957,2644
0.26495346,2645
0.26469085,2646
0.26442915,2647
0.26416856,2648
0.26391312,2649
0.26364923,2650
0.26338643,2651
0.26312524,2652
0.26287583,2653
0.2626059,2654
0.26234975,2655
0.26208958,2656
0.26182583,2657
0.26156723,2658
0.26131365,2659
0.26104832,2660
0.26078546,2661
0.26053444,2662
0.26027864,2663
0.26002523,2664
0.25977415,2665
0.2595256,2666
0.259271,2667
0.25901768,2668
0.25877312,2669
0.25851244,2670
0.25825945,2671
0.25801277,2672
0.25775722,2673
0.25750223,2674
0.25724742,2675
0.25699404,2676
0.25674504,2677
0.256487,2678
0.25623703,2679
0.2559802,2680
0.25572637,2681
0.25547704,2682
0.25522968,2683
0.25498754,2684
0.25474524,2685
0.25449535,2686
0.25424644,2687
0.253998,2688
0.25375298,2689
0.2535041,2690
0.25325108,2691
0.25300536,2692
0.2527598,2693
0.25250733,2694
0.25225672,2695
0.25201336,2696
0.2517691,2697
0.25152186,2698
0.25127545,2699
0.25102866,2700
0.25078294,2701
0.25053102,2702
0.25028956,2703
0.2500378,2704
0.2497948,2705
0.24954528,2706
0.2493002,2707
0.24906097,2708
0.24881345,2709
0.2485705,2710
0.24833192,2711
0.24809405,2712
0.24784522,2713
0.24759877,2714
0.24734315,2715
0.24710216,2716
0.24685885,2717
0.24662013,2718
0.24637759,2719
0.246132,2720
0.24589807,2721
0.24565302,2722
0.2454049,2723
0.24517135,2724
0.24493349,2725
0.2447004,2726
0.24446033,2727
0.24420385,2728
0.2439678,2729
0.2437278,2730
0.24349177,2731
0.24325936,2732
0.24302498,2733
0.24279326,2734
0.24255246,2735
0.242319,2736
0.2420864,2737
0.24185191,2738
0.24161658,2739
0.24137735,2740
0.24114811,2741
0.24090995,2742
0.24067225,2743
0.24043587,2744
0.24020788,2745
0.23998383,2746
0.23975277,2747
0.23952486,2748
0.23929718,2749
0.23906131,2750
0.2388265,2751
0.23860127,2752
0.23838356,2753
0.23815003,2754
0.23792078,2755
0.23769343,2756
0.23746207,2757
0.23723266,2758
0.23699977,2759
0.23676991,2760
0.23654221,2761
0.23631127,2762
0.23607858,2763
0.23584683,2764
0.23561521,2765
0.23539406,2766
0.2351663,2767
0.2349373,2768
0.23470615,2769
0.23447055,2770
0.23424245,2771
0.23401502,2772
0.23379572,2773
0.23356706,2774
0.23333502,2775
0.23310275,2776
0.23286977,2777
0.23264946,2778
0.23243205,2779
0.23220676,2780
0.23197684,2781
0.23174277,2782
0.23151775,2783
0.23129192,2784
0.23106475,2785
0.23083618,2786
0.2306083,2787
0.23038192,2788
0.23015761,2789
0.22993872,2790
0.2297135,2791
0.22948992,2792
0.22926684,2793
0.22904775,2794
0.22883667,2795
0.22861266,2796
0.22838837,2797
0.22817093,2798
0.2279461,2799
0.22771896,2800
0.22751063,2801
0.22730179,2802
0.22708346,2803
0.22685662,2804
0.22663932,2805
0.22642308,2806
0.22620232,2807
0.22599043,2808
0.22577958,2809
0.22555593,2810
0.22533809,2811
0.225117,2812
0.22491036,2813
0.22469088,2814
0.22447224,2815
0.22425096,2816
0.22403426,2817
0.22381839,2818
0.22360837,2819
0.2233973,2820
0.22319297,2821
0.22298521,2822
0.22276969,2823
0.22255276,2824
0.22234532,2825
0.22212875,2826
0.22191557,2827
0.22170682,2828
0.22148204,2829
0.22127324,2830
0.22106263,2831
0.22085379,2832
0.22064249,2833
0.22042705,2834
0.22021718,2835
0.2200047,2836
0.21979813,2837
0.2195828,2838
0.21937531,2839
0.21916652,2840
0.21894495,2841
0.21873315,2842
0.21852152,2843
0.2183121,2844
0.21810402,2845
0.21788794,2846
0.21768293,2847
0.21747047,2848
0.21725766,2849
0.2170448,2850
0.2168411,2851
0.21663965,2852
0.21642329,2853
0.21621346,2854
0.216006,2855
0.21579973,2856
0.21559113,2857
0.21538775,2858
0.21517317,2859
0.2149603,2860
0.2147544,2861
0.21454966,2862
0.21434113,2863
0.21412222,2864
0.21391298,2865
0.21371464,2866
0.2135134,2867
0.213309,2868
0.21310279,2869
0.21289296,2870
0.21269332,2871
0.21247797,2872
0.21226901,2873
0.2120629,2874
0.21186501,2875
0.2116642,2876
0.21146819,2877
0.2112727,2878
0.21106802,2879
0.21086834,2880
0.21066241,2881
0.21045457,2882
0.21024719,2883
0.21004988,2884
0.20985095,2885
0.20964617,2886
0.20944655,2887
0.20924427,2888
0.2090463,2889
0.20885004,2890
0.20864564,2891
0.2084521,2892
0.20825465,2893
0.20805095,2894
0.20785409,2895
0.20764908,2896
0.20745125,2897
0.20724607,2898
0.20703939,2899
0.20684084,2900
0.2066398,2901
0.20643626,2902
0.20622708,2903
0.20602939,2904
0.2058229,2905
0.2056269,2906
0.2054274,2907
0.2052266,2908
0.20502272,2909
0.20482133,2910
0.20460913,2911
0.20440975,2912
0.20420668,2913
0.20399895,2914
0.20379712,2915
0.2035951,2916
0.20339024,2917
0.20318185,2918
0.20297797,2919
0.20278178,2920
0.20257875,2921
0.20236692,2922
0.20216933,2923
0.20196764,2924
0.20176882,2925
0.20156936,2926
0.20136775,2927
0.20116767,2928
0.2009701,2929
0.20077415,2930
0.2005805,2931
0.20038022,2932
0.20019345,2933
0.19999968,2934
0.1998037,2935
0.19961162,2936
0.1994217,2937
0.19923456,2938
0.1990508,2939
0.19886203,2940
0.19866362,2941
0.19846009,2942
0.19826476,2943
0.19807073,2944
0.1978746,2945
0.1976728,2946
0.19747558,2947
0.19727963,2948
0.19708556,2949
0.19689697,2950
0.19670215,2951
0.19650474,2952
0.1963078,2953
0.19611858,2954
0.19593361,2955
0.19574763,2956
0.19555336,2957
0.19536616,2958
0.1951735,2959
0.19497819,2960
0.19478585,2961
0.19459571,2962
0.19441034,2963
0.19421725,2964
0.19403633,2965
0.19384953,2966
0.19366193,2967
0.19346792,2968
0.19328026,2969
0.19309205,2970
0.19290444,2971
0.19272305,2972
0.1925461,2973
0.19236404,2974
0.1921777,2975
0.19200177,2976
0.19182485,2977
0.19164515,2978
0.19146922,2979
0.19127807,2980
0.19110298,2981
0.19091164,2982
0.19073528,2983
0.19054425,2984
0.19035746,2985
0.19017605,2986
0.18999311,2987
0.18980761,2988
0.18962148,2989
0.1894233,2990
0.189235,2991
0.1890448,2992
0.18886189,2993
0.18867551,2994
0.18849577,2995
0.18830757,2996
0.18812846,2997
0.18794739,2998
0.18775667,2999
0.18756968,3000
0.18738927,3001
0.18720502,3002
0.18704209,3003
0.18686718,3004
0.18669327,3005
0.18650422,3006
0.1863307,3007
0.18615493,3008
0.18597662,3009
0.18579476,3010
0.18561654,3011
0.18543386,3012
0.18526128,3013
0.1850767,3014
0.18490848,3015
0.184729,3016
0.18455501,3017
0.18438245,3018
0.18421076,3019
0.1840417,3020
0.18387619,3021
0.1836938,3022
0.18352646,3023
0.18335137,3024
0.1831789,3025
0.18301395,3026
0.18284656,3027
0.18267474,3028
0.18251346,3029
0.18233508,3030
0.18217202,3031
0.18198581,3032
0.18181714,3033
0.18164861,3034
0.18147147,3035
0.18130785,3036
0.18114685,3037
0.18097827,3038
0.18081155,3039
0.180638,3040
0.18047646,3041
0.1803153,3042
0.18014978,3043
0.17999361,3044
0.17983526,3045
0.17966366,3046
0.17949724,3047
0.17934044,3048
0.17918146,3049
0.17902428,3050
0.17887416,3051
0.1787207,3052
0.17855968,3053
0.17839412,3054
0.17824306,3055
0.1780796,3056
0.17793149,3057
0.17776327,3058
0.17760408,3059
0.17744417,3060
0.17728566,3061
0.17712504,3062
0.1769802,3063
0.17682588,3064
0.17666993,3065
0.17650889,3066
0.1763511,3067
0.17619894,3068
0.17604424,3069
0.17588642,3070
0.17573373,3071
0.17557588,3072
0.17543629,3073
0.17527807,3074
0.17513111,3075
0.17497948,3076
0.17483391,3077
0.17468074,3078
0.17451908,3079
0.17435332,3080
0.17420241,3081
0.17403977,3082
0.17389175,3083
0.17373726,3084
0.173585,3085
0.17343046,3086
0.17327699,3087
0.17312007,3088
0.17296901,3089
0.17282003,3090
0.17267247,3091
0.17252357,3092
0.17237063,3093
0.17222989,3094
0.1720706,3095
0.17191811,3096
0.17177063,3097
0.17163418,3098
0.17148189,3099
0.17133492,3100
0.17118873,3101
0.17103891,3102
0.17089683,3103
0.17075036,3104
0.17060332,3105
0.1704511,3106
0.17030887,3107
0.1701652,3108
0.1700304,3109
0.1698934,3110
0.16974643,3111
0.16961063,3112
0.1694697,3113
0.1693253,3114
0.16918644,3115
0.16905339,3116
0.16891623,3117
0.16878808,3118
0.16864671,3119
0.16850387,3120
0.16836697,3121
0.16822962,3122
0.16809265,3123
0.16794682,3124
0.16781065,3125
0.16766171,3126
0.16752267,3127
0.1673778,3128
0.16723321,3129
0.16709866,3130
0.16695978,3131
0.1668128,3132
0.16667143,3133
0.16652127,3134
0.16638768,3135
0.1662429,3136
0.16611353,3137
0.16596784,3138
0.16582294,3139
0.16567798,3140
0.16553415,3141
0.16539575,3142
0.16525865,3143
0.16512033,3144
0.16497031,3145
0.1648419,3146
0.16470133,3147
0.16456005,3148
0.16442521,3149
0.16428861,3150
0.16414964,3151
0.1640106,3152
0.16387801,3153
0.16372886,3154
0.16360223,3155
0.1634663,3156
0.16334249,3157
0.16321474,3158
0.1630774,3159
0.16294609,3160
0.16280767,3161
0.16268873,3162
0.16256286,3163
0.16243628,3164
0.16230491,3165
0.1621781,3166
0.16205068,3167
0.16192225,3168
0.16179065,3169
0.1616725,3170
0.16155145,3171
0.16143046,3172
0.16130102,3173
0.16117391,3174
0.16105375,3175
0.16093282,3176
0.1608152,3177
0.16069585,3178
0.1605717,3179
0.16044678,3180
0.16032182,3181
0.16019602,3182
0.16006953,3183
0.15994975,3184
0.159833,3185
0.159708,3186
0.15957713,3187
0.1594503,3188
0.1593293,3189
0.15921304,3190
0.15908715,3191
0.15896772,3192
0.15884589,3193
0.1587257,3194
0.15860201,3195
0.15848015,3196
0.15834273,3197
0.15821795,3198
0.15808944,3199
0.15795416,3200
0.15781614,3201
0.15767877,3202
0.15754949,3203
0.1574226,3204
0.15729906,3205
