# Effective beam window function
Bl,ell
0.9702926278114319,396
0.9701449871063232,397
0.9699970483779907,398
0.9698485732078552,399
0.9697000980377197,400
0.9695505499839783,401
0.9694013595581055,402
0.9692513942718506,403
0.9691012501716614,404
0.968949556350708,405
0.9687989950180054,406
0.9686446189880371,407
0.9684909582138062,408
0.9683398604393005,409
0.9681844115257263,410
0.9680320024490356,411
0.9678793549537659,412
0.9677256345748901,413
0.9675708413124084,414
0.9674164056777954,415
0.9672622680664062,416
0.9671089053153992,417
0.9669535160064697,418
0.9667956829071045,419
0.9666404724121094,420
0.966484010219574,421
0.9663272500038147,422
0.9661698341369629,423
0.9660132527351379,424
0.9658554792404175,425
0.9656988978385925,426
0.9655405282974243,427
0.9653831720352173,428
0.96522456407547,429
0.96506667137146,430
0.964909017086029,431
0.9647512435913086,432
0.964593231678009,433
0.9644331336021423,434
0.9642736911773682,435
0.9641128778457642,436
0.9639503955841064,437
0.9637898206710815,438
0.963627815246582,439
0.963465690612793,440
0.9633049964904785,441
0.9631429314613342,442
0.9629814028739929,443
0.9628170728683472,444
0.9626542925834656,445
0.962489902973175,446
0.9623264670372009,447
0.9621627926826477,448
0.9619980454444885,449
0.9618328809738159,450
0.9616683125495911,451
0.9615005254745483,452
0.9613354206085205,453
0.9611698985099792,454
0.961003839969635,455
0.9608365893363953,456
0.9606685638427734,457
0.9605008959770203,458
0.9603349566459656,459
0.9601659178733826,460
0.959998369216919,461
0.9598290324211121,462
0.9596605896949768,463
0.9594932198524475,464
0.9593213796615601,465
0.959150493144989,466
0.9589790105819702,467
0.9588064551353455,468
0.9586354494094849,469
0.9584636092185974,470
0.9582918882369995,471
0.9581198692321777,472
0.9579455256462097,473
0.9577724933624268,474
0.9576010704040527,475
0.9574288129806519,476
0.9572544693946838,477
0.9570801854133606,478
0.9569088816642761,479
0.9567357301712036,480
0.9565620422363281,481
0.9563863277435303,482
0.9562104940414429,483
0.9560345411300659,484
0.9558597803115845,485
0.9556853175163269,486
0.9555060267448425,487
0.9553292393684387,488
0.9551507234573364,489
0.954972505569458,490
0.9547936320304871,491
0.9546147584915161,492
0.9544346928596497,493
0.954255998134613,494
0.954078197479248,495
0.953899621963501,496
0.9537225961685181,497
0.9535419940948486,498
0.9533622860908508,499
0.9531819224357605,500
0.9530032873153687,501
0.9528229236602783,502
0.9526430368423462,503
0.9524637460708618,504
0.9522837400436401,505
0.9521029591560364,506
0.9519223570823669,507
0.951738715171814,508
0.9515553712844849,509
0.9513707756996155,510
0.9511877298355103,511
0.9510044455528259,512
0.9508201479911804,513
0.9506334662437439,514
0.9504469633102417,515
0.9502649903297424,516
0.9500792622566223,517
0.9498952031135559,518
0.949711263179779,519
0.9495264291763306,520
0.9493408203125,521
0.9491558074951172,522
0.948969304561615,523
0.9487825632095337,524
0.948596179485321,525
0.9484087228775024,526
0.9482237100601196,527
0.9480361938476562,528
0.9478484392166138,529
0.9476566314697266,530
0.9474678039550781,531
0.9472793936729431,532
0.9470893144607544,533
0.9468987584114075,534
0.94670569896698,535
0.9465133547782898,536
0.946319580078125,537
0.9461266994476318,538
0.945932924747467,539
0.9457398056983948,540
0.9455463886260986,541
0.9453524351119995,542
0.9451572895050049,543
0.9449638724327087,544
0.9447680115699768,545
0.9445728063583374,546
0.9443788528442383,547
0.9441816210746765,548
0.9439854025840759,549
0.9437875151634216,550
0.943592369556427,551
0.9433937072753906,552
0.9431953430175781,553
0.9429982304573059,554
0.942801296710968,555
0.9426010251045227,556
0.9424009919166565,557
0.942200779914856,558
0.9420014023780823,559
0.9418026208877563,560
0.9416041970252991,561
0.941405177116394,562
0.9412063360214233,563
0.9410091042518616,564
0.9408102631568909,565
0.9406095743179321,566
0.9404095411300659,567
0.9402117729187012,568
0.9400120973587036,569
0.9398112893104553,570
0.939608633518219,571
0.93940669298172,572
0.9392037987709045,573
0.9390013217926025,574
0.9387984871864319,575
0.9385976195335388,576
0.9383958578109741,577
0.9381905198097229,578
0.9379862546920776,579
0.9377826452255249,580
0.9375807046890259,581
0.9373763203620911,582
0.9371705651283264,583
0.9369649887084961,584
0.9367585182189941,585
0.9365545511245728,586
0.9363461136817932,587
0.9361391067504883,588
0.9359338283538818,589
