# el, l^3Cl [muK/sr], error, not_sure_about_4_column

416.666666667 0.289167451579 0.0208894394765 0.0503769376579
543.333333333 0.290525196159 0.0196553581471 0.0492777021483
670.0 0.233776095424 0.0190958915379 0.0429251978528
796.666666667 0.201170637387 0.0187308044138 0.0392289307137
923.333333333 0.213676696933 0.0193809046678 0.0411524723169
1050.0 0.183190746916 0.0200406870997 0.0387130971131
1176.66666667 0.153767279873 0.0212195745465 0.036923382469
1303.33333333 0.193608866638 0.0230686650965 0.0429035178085
1430.0 0.187760616644 0.0244157827907 0.043774359368
1556.66666667 0.129369378791 0.0260468712272 0.0396394365149
1683.33333333 0.126692189513 0.0273315994473 0.0409267579317
1810.0 0.116953665878 0.0287027575245 0.0416850248733
1936.66667167 0.0712795710473 0.0304724370982 0.0392929301352
