163.333328333 0.00508054111326 0.00249405913978 0.00260154743062
290.0 0.00898720398634 0.00216595975421 0.00235610406893
416.666666667 0.00319332539206 0.00130898183958 0.00137656089054
543.333333333 0.00374554852263 0.00133617060413 0.00141546797499
670.0 0.00215245917643 0.00115747304512 0.00120312138379
796.666666667 0.00190876311014 0.00123804547278 0.00127859672157
923.333333333 0.0011452152769 0.00107443075581 0.00109884649225
1050.0 0.00147403949144 0.000931890227574 0.00096316777299
1176.66666667 0.000659380396986 0.000965560799266 0.000979292597174
1303.33333333 0.00211037433807 0.000900038450538 0.00094380996875
1430.0 0.00315494659375 0.000948017726458 0.00101272516594
1556.66666667 0.0020382799318 0.000899538841097 0.000938792497432
1683.33333333 -0.000150307069153 0.000894913297733 0.000904633402476
1810.0 0.00184334544463 0.000942818152685 0.000971593338626
1936.66667167 0.00316028166675 0.00102324964847 0.00107508066261
