# CIBxCMB lensing power spectra
# Lensing potential phi is used (not kappa)
# Columns are ell and Cl (not l^3*Cl)
# Units are Jy
Cl,ell
7.453341665408402e-09,1021
6.846211405630655e-09,1022
6.475280728467354e-09,1023
6.548928678850751e-09,1024
7.0704250106432804e-09,1025
7.843617134313003e-09,1026
8.584570051597719e-09,1027
9.028637994403936e-09,1028
8.97675493250094e-09,1029
8.331004801915616e-09,1030
7.172323625689374e-09,1031
5.821389069358699e-09,1032
4.7578842370512e-09,1033
4.377358399683344e-09,1034
4.746855665695861e-09,1035
5.566032931129638e-09,1036
6.375317584195026e-09,1037
6.842033480214899e-09,1038
6.911948256701155e-09,1039
6.756487759346532e-09,1040
6.606504522858743e-09,1041
6.603531994031023e-09,1042
6.743405316576639e-09,1043
6.9265422836401875e-09,1044
7.081617092071337e-09,1045
7.267524183086313e-09,1046
7.631274120481199e-09,1047
8.203628193605417e-09,1048
8.712226523500074e-09,1049
8.662376773192166e-09,1050
7.717809103134373e-09,1051
6.0728199586826036e-09,1052
4.4252080946684356e-09,1053
3.4970170873807728e-09,1054
3.4990908176881535e-09,1055
4.0173561601587845e-09,1056
4.405247775144662e-09,1057
4.3013832357281645e-09,1058
3.825898939695616e-09,1059
3.3673027822803175e-09,1060
3.241367008546033e-09,1061
3.5248757068534373e-09,1062
4.106805972694313e-09,1063
4.7991527316716475e-09,1064
5.394592232579734e-09,1065
5.7066197634509144e-09,1066
5.653900405190621e-09,1067
5.3423196101575266e-09,1068
5.036959117980885e-09,1069
5.009405710429203e-09,1070
5.3827643877339615e-09,1071
6.101474531485443e-09,1072
7.0159635032680935e-09,1073
7.960630985656524e-09,1074
8.748560005127716e-09,1075
9.141425780509045e-09,1076
8.90286621873506e-09,1077
7.942518160571067e-09,1078
6.428934097588242e-09,1079
4.751742792626568e-09,1080
3.349583200585998e-09,1081
2.537216976514498e-09,1082
2.4391569788883547e-09,1083
3.015955790301306e-09,1084
4.101693985745739e-09,1085
5.4205881294941815e-09,1086
6.628037853318282e-09,1087
7.413472438708986e-09,1088
7.620140916756421e-09,1089
7.2932893986795906e-09,1090
6.622971694638421e-09,1091
5.833768110524247e-09,1092
5.095129111303188e-09,1093
4.483128849566641e-09,1094
3.990475326478697e-09,1095
3.5815046762198593e-09,1096
3.271845748114211e-09,1097
3.1625389045712877e-09,1098
3.3580015742850838e-09,1099
3.810671744621032e-09,1100
4.263989482832365e-09,1101
4.422775952330351e-09,1102
4.2450733688050185e-09,1103
4.063143306575997e-09,1104
4.3542192339663116e-09,1105
5.325162490470702e-09,1106
6.68912886945603e-09,1107
7.846846394131178e-09,1108
8.30442980818006e-09,1109
7.963645531297248e-09,1110
7.089330731438045e-09,1111
6.070084353064499e-09,1112
5.209649967865568e-09,1113
4.655605663219138e-09,1114
4.409083251631427e-09,1115
4.34858825262065e-09,1116
4.283129423323868e-09,1117
4.0608152270822545e-09,1118
3.677118132577703e-09,1119
3.2839553513526e-09,1120
3.0768668283423905e-09,1121
3.1489586298827676e-09,1122
3.421911783402831e-09,1123
3.6914793339958637e-09,1124
3.75004802312245e-09,1125
3.5216546174797263e-09,1126
3.1366628952147406e-09,1127
2.8755041711367856e-09,1128
2.97492470212802e-09,1129
3.4192609711288704e-09,1130
3.908150402385648e-09,1131
4.0725587761230944e-09,1132
3.7733364342524314e-09,1133
3.2089018591653888e-09,1134
2.7283218733624683e-09,1135
2.5346404438392903e-09,1136
2.562001405699125e-09,1137
2.6143174942606195e-09,1138
2.5862759824586403e-09,1139
2.53777877777324e-09,1140
2.5856018123841594e-09,1141
2.769644749374222e-09,1142
3.038337685059714e-09,1143
3.3313727845673574e-09,1144
3.6317505521716103e-09,1145
3.9232030641044634e-09,1146
4.124112435835208e-09,1147
4.109586347328471e-09,1148
3.8365441534977276e-09,1149
3.459669893269676e-09,1150
3.301525717269299e-09,1151
3.6512788093774938e-09,1152
4.524609367315309e-09,1153
5.584057575161674e-09,1154
6.317395973766705e-09,1155
6.365123697732325e-09,1156
5.751667505895197e-09,1157
4.844347940046926e-09,1158
4.089586958413282e-09,1159
3.7485868642156555e-09,1160
3.816075752528998e-09,1161
4.116924323394332e-09,1162
4.443685073273363e-09,1163
4.636654482012023e-09,1164
4.62016687726071e-09,1165
4.4348503545835905e-09,1166
4.235908802143959e-09,1167
4.200655187108285e-09,1168
4.382202177193531e-09,1169
4.649827592592631e-09,1170
4.8081469962028585e-09,1171
4.80158154713039e-09,1172
4.79203706905548e-09,1173
5.002937938763503e-09,1174
5.46181610963521e-09,1175
5.896580807517614e-09,1176
5.911084149482146e-09,1177
5.30679006317001e-09,1178
4.277666554210153e-09,1179
3.3090748532102585e-09,1180
2.8556053935400726e-09,1181
3.0446908345536457e-09,1182
3.6208842798411148e-09,1183
4.151921750546733e-09,1184
4.323490999210241e-09,1185
4.103607192259077e-09,1186
3.6842507351047716e-09,1187
3.2923076457538903e-09,1188
3.045547811470854e-09,1189
2.950235096145358e-09,1190
2.9858965096190595e-09,1191
3.152780223017282e-09,1192
3.4284941339093974e-09,1193
3.7020680729908623e-09,1194
3.789390150587403e-09,1195
3.5482931901339705e-09,1196
3.000739669811994e-09,1197
2.349774135961771e-09,1198
1.8661790724626896e-09,1199
1.727079063775966e-09,1200
1.9230217403245866e-09,1201
2.2933296087768212e-09,1202
2.6549543958919564e-09,1203
2.9265588817541335e-09,1204
3.1574243791232015e-09,1205
3.4454080305628456e-09,1206
3.819040090969015e-09,1207
4.192096112699931e-09,1208
4.435052942558662e-09,1209
4.4943654796449664e-09,1210
4.437361695020617e-09,1211
4.3721937411927755e-09,1212
4.324642025554562e-09,1213
4.206300951509835e-09,1214
3.916832633244715e-09,1215
3.4792289901032334e-09,1216
3.0666623718554818e-09,1217
2.886854654339856e-09,1218
3.0282508329129504e-09,1219
3.3986300800341913e-09,1220
3.7902807968926395e-09,1221
4.002995493946757e-09,1222
3.941723210482292e-09,1223
3.654329365184991e-09,1224
3.306885623379944e-09,1225
3.0957369049588764e-09,1226
3.1206878634356193e-09,1227
3.300979019880069e-09,1228
3.4244038580929753e-09,1229
3.3190611850557124e-09,1230
3.005373208945443e-09,1231
2.679826950558068e-09,1232
2.5397489841489287e-09,1233
2.6217057881908e-09,1234
2.8088285352220842e-09,1235
2.977779656203363e-09,1236
3.11289064594155e-09,1237
3.272584629499864e-09,1238
3.4731741511226665e-09,1239
3.6419249515896353e-09,1240
3.69363468303371e-09,1241
3.6342338663553527e-09,1242
3.570857569443155e-09,1243
3.622894291611312e-09,1244
3.8333974339900884e-09,1245
4.159656002477386e-09,1246
4.5225207596731515e-09,1247
4.843256997935035e-09,1248
5.040110939902318e-09,1249
5.022607539764732e-09,1250
4.726595692853323e-09,1251
4.1783945666926465e-09,1252
3.5283381286252936e-09,1253
3.00304315657491e-09,1254
2.7856949151292017e-09,1255
2.899164249426108e-09,1256
3.185267458811404e-09,1257
3.4154024507289694e-09,1258
3.4608493280243103e-09,1259
3.3843815503855356e-09,1260
3.368340294090255e-09,1261
3.539390468346938e-09,1262
3.849454457914635e-09,1263
4.117689743204333e-09,1264
4.1820741198148935e-09,1265
4.016024721847139e-09,1266
3.724843390692266e-09,1267
3.462538205258471e-09,1268
3.356305977945005e-09,1269
3.4695194102020967e-09,1270
3.780383489403341e-09,1271
4.175168360131011e-09,1272
4.491864883303103e-09,1273
4.613695734804684e-09,1274
4.536100193897201e-09,1275
4.336596688645597e-09,1276
4.087275570226099e-09,1277
3.826421235385541e-09,1278
3.6274081038232273e-09,1279
3.652628989323983e-09,1280
4.063945143017346e-09,1281
4.833754753728384e-09,1282
5.66247955137887e-09,1283
6.139285104691296e-09,1284
6.0326914098615424e-09,1285
5.447856053121246e-09,1286
4.7148036198295804e-09,1287
4.133056821369864e-09,1288
3.805090365265706e-09,1289
3.6548621427059584e-09,1290
3.5394434865558155e-09,1291
3.331505620257264e-09,1292
2.9570842682853486e-09,1293
2.4351314861857245e-09,1294
1.9057761805636793e-09,1295
1.5731842240905044e-09,1296
1.5545781462007645e-09,1297
1.7584478368439856e-09,1298
1.9319191448507596e-09,1299
1.863420357268927e-09,1300
1.5617974625883186e-09,1301
1.2470271205658523e-09,1302
1.1715157080631488e-09,1303
1.44585227416962e-09,1304
2.0109667841723774e-09,1305
2.7342404182684203e-09,1306
3.4981302248768194e-09,1307
4.200846520993078e-09,1308
4.718364127539439e-09,1309
4.92781425058424e-09,1310
4.808768579966045e-09,1311
4.521073352807463e-09,1312
4.345942009698818e-09,1313
4.499150451217386e-09,1314
4.963446699949209e-09,1315
5.4942307475795796e-09,1316
5.804711573838248e-09,1317
5.7705960905480564e-09,1318
5.4771922330786955e-09,1319
5.087380033984757e-09,1320
4.68170192968981e-09,1321
4.2334871998924164e-09,1322
3.7233150499495494e-09,1323
3.242741494265258e-09,1324
2.955262487525786e-09,1325
2.948330673716376e-09,1326
3.1361149161638683e-09,1327
3.320650438286855e-09,1328
3.352283971059128e-09,1329
3.2332678894983272e-09,1330
3.0771898172444333e-09,1331
2.984100630326195e-09,1332
2.959064495980383e-09,1333
2.93680280539443e-09,1334
2.8653513637825395e-09,1335
2.76070763571991e-09,1336
2.692847752107506e-09,1337
2.7321409958949768e-09,1338
2.9066981410741667e-09,1339
3.192977818651123e-09,1340
3.527575731030395e-09,1341
3.821643348838936e-09,1342
3.9770413757455745e-09,1343
3.9170225048891306e-09,1344
3.632673150291504e-09,1345
3.2171691430748556e-09,1346
2.8464164867959383e-09,1347
2.6941813946590167e-09,1348
2.8276550592508296e-09,1349
3.161161599221391e-09,1350
3.5101436507141596e-09,1351
3.7080877676739408e-09,1352
3.6985216604141144e-09,1353
3.5399764326363855e-09,1354
3.33546928400695e-09,1355
3.149669321871211e-09,1356
2.970409766600772e-09,1357
2.7304218571966425e-09,1358
2.3699375890177292e-09,1359
1.902808271332622e-09,1360
1.4422958216632615e-09,1361
1.1561580542762984e-09,1362
1.16624354087675e-09,1363
1.4613457174752323e-09,1364
1.896844633276151e-09,1365
2.2874752366557348e-09,1366
2.5166894164770446e-09,1367
2.5737267128348948e-09,1368
2.50462648579958e-09,1369
2.3468544557074095e-09,1370
2.1200334505739443e-09,1371
1.869011063881062e-09,1372
1.688546543728435e-09,1373
1.6761145407679713e-09,1374
1.8421599547678204e-09,1375
2.0677476610978134e-09,1376
2.1722625270366106e-09,1377
2.0569685980621956e-09,1378
1.8082019818169268e-09,1379
1.6556776698249442e-09,1380
1.792924824963568e-09,1381
2.195285753346335e-09,1382
2.599986009335418e-09,1383
2.694271459272391e-09,1384
2.3754491406385226e-09,1385
1.863538607051089e-09,1386
1.5557114712759674e-09,1387
1.7294870575215153e-09,1388
2.3339038602069012e-09,1389
3.0321865410005026e-09,1390
3.447242111795698e-09,1391
3.406395428006674e-09,1392
3.0106873992010503e-09,1393
2.516192558101559e-09,1394
2.153263976103387e-09,1395
2.0194949668889465e-09,1396
2.089757418887937e-09,1397
2.292476103077347e-09,1398
2.5749118740844256e-09,1399
2.9159064547325962e-09,1400
3.295026566889161e-09,1401
3.6550861168403327e-09,1402
3.892458961078329e-09,1403
3.8872160143043315e-09,1404
3.5590667834505855e-09,1405
2.919333718876718e-09,1406
2.0900623098879045e-09,1407
1.2754254221392842e-09,1408
6.902817369459184e-10,1409
4.7138688924506e-10,1410
6.13452462773681e-10,1411
9.721471217920367e-10,1412
1.3450421436621159e-09,1413
1.5873578545833088e-09,1414
1.682882486032962e-09,1415
1.7148543535804416e-09,1416
1.7615238300124431e-09,1417
1.8100860304286576e-09,1418
1.7699194907549345e-09,1419
1.5734561600743128e-09,1420
1.2658134351408905e-09,1421
9.909373971361765e-10,1422
8.805770418401698e-10,1423
9.470208891873306e-10,1424
1.0776612811444874e-09,1425
1.1339933157907457e-09,1426
1.065345134116855e-09,1427
9.43994993215851e-10,1428
9.052020905618375e-10,1429
1.0513525983923405e-09,1430
1.3899749901399457e-09,1431
1.831987349076221e-09,1432
2.2344596687627365e-09,1433
2.4620526040886133e-09,1434
2.4467729591298703e-09,1435
2.222870769724839e-09,1436
1.91069446358173e-09,1437
1.6458470253577086e-09,1438
1.4950236770884092e-09,1439
1.4238274054761007e-09,1440
1.3470257034055292e-09,1441
1.2189555779685506e-09,1442
1.0807167295062704e-09,1443
1.0188043573783733e-09,1444
1.0755058733171561e-09,1445
1.2000070915723445e-09,1446
1.2896857418438253e-09,1447
1.2821633236323976e-09,1448
1.2101884704974798e-09,1449
1.1704671268111553e-09,1450
1.2407798562149757e-09,1451
1.4226400192914878e-09,1452
1.6532182929919741e-09,1453
1.863539965415018e-09,1454
2.0276103247223e-09,1455
2.169437635163451e-09,1456
2.335913052386598e-09,1457
2.5620470139412567e-09,1458
2.847100154471403e-09,1459
3.1477630861651963e-09,1460
3.3900563965962617e-09,1461
3.4978235263617044e-09,1462
3.426568398189969e-09,1463
3.1853378757044814e-09,1464
2.835440139137015e-09,1465
2.4671861629113286e-09,1466
2.1627070361737685e-09,1467
1.95521411861395e-09,1468
1.8028556555038643e-09,1469
1.6041389587023368e-09,1470
1.268577260428681e-09,1471
8.111086177084981e-10,1472
3.955405191268412e-10,1473
2.6567382665058194e-10,1474
5.857142112445181e-10,1475
1.3016186717218405e-09,1476
2.1421626280281395e-09,1477
2.7771440185219688e-09,1478
3.0192047160479387e-09,1479
2.9142763210378798e-09,1480
2.6581259351139015e-09,1481
2.4225793681941535e-09,1482
2.241741375157927e-09,1483
2.0388622054994665e-09,1484
1.7425127031048039e-09,1485
1.3741406607642177e-09,1486
1.0392727828577565e-09,1487
8.52866173410605e-10,1488
8.727805660554715e-10,1489
1.0799938905753133e-09,1490
1.3943888967594484e-09,1491
1.7087184784824498e-09,1492
1.9407547506868323e-09,1493
2.090462299251665e-09,1494
2.250758198693923e-09,1495
2.5277411087109387e-09,1496
2.9115506663235307e-09,1497
3.2222300591097632e-09,1498
3.219577545752813e-09,1499
2.8117920810572907e-09,1500
2.1752304566919456e-09,1501
1.6537158652537882e-09,1502
1.5069511534301476e-09,1503
1.725519883185427e-09,1504
2.070134655215191e-09,1505
2.2839623593084673e-09,1506
2.278864145420115e-09,1507
2.1467174179152744e-09,1508
2.0254750404013184e-09,1509
1.9700876578748077e-09,1510
1.938669893437629e-09,1511
1.8730738544559016e-09,1512
1.7718698635118205e-09,1513
1.6860429810206966e-09,1514
1.6567008573567108e-09,1515
1.6654856297100016e-09,1516
1.6456549630367152e-09,1517
1.5411991252029973e-09,1518
1.360301270057977e-09,1519
1.1768713005072953e-09,1520
1.0786635462613132e-09,1521
1.1061761982884841e-09,1522
1.2353362776544758e-09,1523
1.4176744017357462e-09,1524
1.636200292008027e-09,1525
1.917795702502799e-09,1526
2.2867306426065482e-09,1527
2.707959729104926e-09,1528
3.0841216083110335e-09,1529
3.315803120825607e-09,1530
3.3675667739853017e-09,1531
3.2769217411497304e-09,1532
3.105921885727064e-09,1533
2.8940313716413487e-09,1534
2.6600982380782667e-09,1535
2.437054289203888e-09,1536
2.283295713237676e-09,1537
2.2455014932409044e-09,1538
2.3096748090503843e-09,1539
2.395903384925833e-09,1540
2.407285761425562e-09,1541
2.2890550818799515e-09,1542
2.0507551062689568e-09,1543
1.7484588125148431e-09,1544
1.458362957442417e-09,1545
1.2610238078189603e-09,1546
1.2232980917999312e-09,1547
1.3630210516682072e-09,1548
1.6159015258504834e-09,1549
1.847061037058073e-09,1550
1.9202757414422415e-09,1551
1.779680312064979e-09,1552
1.4778268395690817e-09,1553
1.1309015341300608e-09,1554
8.488880640992337e-10,1555
7.010894066979804e-10,1556
7.234505083220376e-10,1557
9.220327088684856e-10,1558
1.2444067242817076e-09,1559
1.5571473010222868e-09,1560
1.6925208756329916e-09,1561
1.561906388078585e-09,1562
1.242030932958775e-09,1563
9.36043444713961e-10,1564
8.21200669623798e-10,1565
9.125985322966801e-10,1566
1.0686940496297928e-09,1567
1.1323398606595477e-09,1568
1.0713178524226264e-09,1569
9.868884637796908e-10,1570
9.922177332830874e-10,1571
1.0893205705722077e-09,1572
1.1684512858367328e-09,1573
1.1267454089562977e-09,1574
9.821259601986745e-10,1575
8.635190699969726e-10,1576
8.841518302111821e-10,1577
1.0262872186742938e-09,1578
1.1584958180272157e-09,1579
1.1714348315938277e-09,1580
1.0903609606796336e-09,1581
1.0409746592305101e-09,1582
1.101118366112622e-09,1583
1.2015117323407164e-09,1584
1.19432098661464e-09,1585
1.02531708418153e-09,1586
8.220890813704954e-10,1587
7.913408679484958e-10,1588
1.0221513447120968e-09,1589
1.3958451972082295e-09,1590
1.691995285684573e-09,1591
1.7781995726564052e-09,1592
1.6974870405603048e-09,1593
1.5881503179314867e-09,1594
1.5399769607072196e-09,1595
1.530169414081657e-09,1596
1.4767076434745866e-09,1597
1.3318958319362689e-09,1598
1.1268418398087603e-09,1599
9.475563826747501e-10,1600
8.81561775955457e-10,1601
9.749596320754765e-10,1602
1.2140248400538633e-09,1603
1.531330359313079e-09,1604
1.8333741255477552e-09,1605
2.0385557033116944e-09,1606
2.1061179780897023e-09,1607
2.0432012626894665e-09,1608
1.892985459592015e-09,1609
1.7130588686868514e-09,1610
1.548981346187348e-09,1611
1.4110935666208943e-09,1612
1.273733102390071e-09,1613
1.1094357491031624e-09,1614
9.356363168189682e-10,1615
8.240488321270535e-10,1616
8.486421351695596e-10,1617
1.0134906586911422e-09,1618
1.2343786797167311e-09,1619
1.4007624049077463e-09,1620
1.4619407221227257e-09,1621
1.4550078420259965e-09,1622
1.4536494043626176e-09,1623
1.497253306181052e-09,1624
1.5706667566679361e-09,1625
1.6409722838583749e-09,1626
1.6978087933659085e-09,1627
1.7534783642983476e-09,1628
1.815836682403388e-09,1629
1.8760228932631665e-09,1630
1.9226563603010135e-09,1631
1.9509761048823995e-09,1632
1.9409790907521304e-09,1633
1.8287438913901504e-09,1634
1.5233426183854894e-09,1635
9.82251503150363e-10,1636
2.8708944437833065e-10,1637
-3.596061251326454e-10,1638
-7.340516898442763e-10,1639
-7.176528985444937e-10,1640
-3.555524800817668e-10,1641
1.8721921321618666e-10,1642
7.246714195328848e-10,1643
1.1299595659170396e-09,1644
1.361499886369344e-09,1645
1.4488312520823884e-09,1646
1.462850848990577e-09,1647
1.4774221162619313e-09,1648
1.5239964388291335e-09,1649
1.5596703513057488e-09,1650
1.4807473552109031e-09,1651
1.1894205762510433e-09,1652
6.759430147168848e-10,1653
5.7161736281051377e-11,1654
-4.618709819730928e-10,1655
-6.844167825578316e-10,1656
-5.203165121987043e-10,1657
-2.948699141289615e-11,1658
6.136768924410298e-10,1659
1.2143851544351465e-09,1660
1.654041514680973e-09,1661
1.9289375302945463e-09,1662
2.1073254864260722e-09,1663
2.240934402403379e-09,1664
2.3052028208669155e-09,1665
2.2216705497282873e-09,1666
1.9457544779859462e-09,1667
1.541332088179923e-09,1668
1.1679187695993062e-09,1669
9.79079045879535e-10,1670
1.0111006535323002e-09,1671
1.1563136000955106e-09,1672
1.2480046136721305e-09,1673
1.1902550977156575e-09,1674
1.0283816813472797e-09,1675
9.068269684109096e-10,1676
9.543088900215706e-10,1677
1.18889496459868e-09,1678
1.5088121542407273e-09,1679
1.762796709420103e-09,1680
1.8425536845449493e-09,1681
1.740585991411112e-09,1682
1.5484662546236178e-09,1683
1.4008391659521974e-09,1684
1.3915980241098908e-09,1685
1.507048282313741e-09,1686
1.6247969253374565e-09,1687
1.5933975358396292e-09,1688
1.344941526879898e-09,1689
9.550171763718915e-10,1690
5.991826302287311e-10,1691
4.400570463898192e-10,1692
5.343289377644676e-10,1693
8.216203233827244e-10,1694
1.1809832577331196e-09,1695
1.4958897318701037e-09,1696
1.6894479552070273e-09,1697
1.7357935026042166e-09,1698
1.6642966983829594e-09,1699
1.5506062051843705e-09,1700
1.479684487717426e-09,1701
1.493475113777368e-09,1702
1.5645640608492787e-09,1703
1.6228279133798102e-09,1704
1.6135786578819752e-09,1705
1.537040397344034e-09,1706
1.4412897017683027e-09,1707
1.385180907741835e-09,1708
1.405097749308401e-09,1709
1.5009397968085618e-09,1710
1.6365939772351831e-09,1711
1.7522352207464754e-09,1712
1.7931364982195212e-09,1713
1.7466490438320693e-09,1714
1.6569961561794891e-09,1715
1.5940168915897361e-09,1716
1.5945758515794458e-09,1717
1.629827580670768e-09,1718
1.6322502019090155e-09,1719
1.557576134932336e-09,1720
1.4221020525547474e-09,1721
1.2837504660070131e-09,1722
1.1926234993814396e-09,1723
1.159968825718737e-09,1724
1.1648504237633547e-09,1725
1.1776705683859566e-09,1726
1.1738951366833026e-09,1727
1.134840318875415e-09,1728
1.0479878889729719e-09,1729
9.119140903677736e-10,1730
7.406985888727123e-10,1731
5.660996297730803e-10,1732
4.3984582858172664e-10,1733
4.280417329393436e-10,1734
5.816592761789864e-10,1735
8.886926149738665e-10,1736
1.2507456117332636e-09,1737
1.5260171948671605e-09,1738
1.6206254093205138e-09,1739
1.5495446460356956e-09,1740
1.406556345929095e-09,1741
1.2740823332606292e-09,1742
1.1674373271623368e-09,1743
1.064412008664217e-09,1744
9.678495459271012e-10,1745
9.11674820594924e-10,1746
8.985268838901647e-10,1747
8.547837875124732e-10,1748
6.808541702212353e-10,1749
3.6253084308533835e-10,1750
2.4827092470860568e-11,1751
-1.4271521218922511e-10,1752
-2.967851583970121e-11,1753
3.1246591593367645e-10,1754
7.168198664701666e-10,1755
1.02493365801287e-09,1756
1.1805232822234688e-09,1757
1.2323546049925131e-09,1758
1.268601092203654e-09,1759
1.34487921338333e-09,1760
1.4511154318566784e-09,1761
1.525729484479777e-09,1762
1.5000994116278214e-09,1763
1.345344953002369e-09,1764
1.0942827043848297e-09,1765
8.2672137450112e-10,1766
6.303795246016076e-10,1767
5.631416070382866e-10,1768
6.338454951891814e-10,1769
8.021362251419945e-10,1770
9.9338061024315e-10,1771
1.1295110148808004e-09,1772
1.1708523130820635e-09,1773
1.1451307168950868e-09,1774
1.1345460304985675e-09,1775
1.2200621995861356e-09,1776
1.4223999286777883e-09,1777
1.6871796453005264e-09,1778
1.9239755139877052e-09,1779
2.0630558721500245e-09,1780
2.085014834074301e-09,1781
2.0101680802326185e-09,1782
1.868785712260985e-09,1783
1.6791679750701704e-09,1784
1.4442273640325972e-09,1785
1.1624355207279056e-09,1786
8.445863020324898e-10,1787
5.260040368478635e-10,1788
2.624455876393566e-10,1789
1.0639197615307831e-10,1790
7.923666097098937e-11,1791
1.642869240355819e-10,1792
3.278791960119239e-10,1793
5.450069605410632e-10,1794
7.981185245952938e-10,1795
1.0485129448551223e-09,1796
1.2180903915967733e-09,1797
1.2184336969495228e-09,1798
1.0172294362247328e-09,1799
6.854410330148134e-10,1800
3.7458436513264267e-10,1801
2.3158895201452169e-10,1802
3.138783543086872e-10,1803
5.664991529582532e-10,1804
8.695858824665569e-10,1805
1.1111135492351228e-09,1806
1.2329828070218668e-09,1807
1.2339288799123487e-09,1808
1.148790694301636e-09,1809
1.0288749691564747e-09,1810
9.295057471352832e-10,1811
8.966558389830115e-10,1812
9.493081005856223e-10,1813
1.0669089109899113e-09,1814
1.194184881911495e-09,1815
1.2651163340178744e-09,1816
1.2345391823607441e-09,1817
1.1001974941193145e-09,1818
9.026068018432027e-10,1819
7.021503257077115e-10,1820
5.472211039496313e-10,1821
4.547680461710628e-10,1822
4.161188602417807e-10,1823
4.193575994184976e-10,1824
4.6403458150935913e-10,1825
5.527234709326236e-10,1826
6.704736989732688e-10,1827
7.78501304858627e-10,1828
8.332024151478319e-10,1829
8.120515486122392e-10,1830
7.197418517787539e-10,1831
5.723893622452215e-10,1832
3.8486504159327235e-10,1833
1.8032489417717645e-10,1834
6.711962290391504e-12,1835
-7.335280345292143e-11,1836
-2.566441722826621e-11,1837
1.1896990484431095e-10,1838
2.812658986442832e-10,1839
3.9958885495979605e-10,1840
4.845649681681389e-10,1841
6.032474162568884e-10,1842
8.018781301833096e-10,1843
1.0415094837184622e-09,1844
1.2123883993292898e-09,1845
1.2169874406906504e-09,1846
1.0460121483374028e-09,1847
7.823814798531247e-10,1848
5.389780226148366e-10,1849
3.9125366732974485e-10,1850
3.5507975772281876e-10,1851
4.0739740534737773e-10,1852
5.134689281184449e-10,1853
6.369266615785774e-10,1854
7.391009286091864e-10,1855
7.834522664144117e-10,1856
7.468136643138383e-10,1857
6.281490812744365e-10,1858
4.5145072110169935e-10,1859
2.6714619557176157e-10,1860
1.4976974223580969e-10,1861
1.789524337397422e-10,1862
3.9908184164793807e-10,1863
7.799940400030509e-10,1864
1.2161050418407873e-09,1865
1.5787830221317307e-09,1866
1.7905721383832728e-09,1867
1.864090864601693e-09,1868
1.8720792748597588e-09,1869
1.871367136857874e-09,1870
1.8441435531564496e-09,1871
1.7082687199764953e-09,1872
1.3917816748699927e-09,1873
9.114057920107259e-10,1874
3.884388668499599e-10,1875
-1.4102098128854827e-11,1876
-1.8418568385324151e-10,1877
-1.1257610459250195e-10,1878
1.2683187462898452e-10,1879
4.3695494202893483e-10,1880
7.427518986996306e-10,1881
9.977865096583617e-10,1882
1.1726767493718836e-09,1883
1.2542972998395709e-09,1884
1.255383912275523e-09,1885
1.2108114279902946e-09,1886
1.1505923244270035e-09,1887
1.0719417363887375e-09,1888
9.411936881313095e-10,1889
7.28373291132921e-10,1890
4.437730291204087e-10,1891
1.4290896193085107e-10,1892
-1.0474255022910378e-10,1893
-2.5635762263627644e-10,1894
-3.1238880218347436e-10,1895
-2.9737047141947554e-10,1896
-2.2436617385919114e-10,1897
-7.876109395101515e-11,1898
1.5817153576683533e-10,1899
4.6506020916715723e-10,1900
7.636418344793376e-10,1901
9.597111055427242e-10,1902
1.0142755657516499e-09,1903
9.76601528764427e-10,1904
9.392972227147547e-10,1905
9.537459343941799e-10,1906
9.895000582181448e-10,1907
9.78213520257983e-10,1908
8.934355037465156e-10,1909
7.805600417872241e-10,1910
7.082687922757434e-10,1911
6.987006567689853e-10,1912
7.119285246407607e-10,1913
6.954976785305374e-10,1914
6.40415476401855e-10,1915
5.86889356715921e-10,1916
5.835977502744866e-10,1917
6.481161388911701e-10,1918
7.606597649714945e-10,1919
8.812193361680494e-10,1920
9.65910500224416e-10,1921
9.780033535937269e-10,1922
9.034612820699012e-10,1923
7.671405139778616e-10,1924
6.288314663561116e-10,1925
5.509947876099619e-10,1926
5.624218446831777e-10,1927
6.512408132298543e-10,1928
7.89438761442003e-10,1929
9.55320956245285e-10,1930
1.1259315468557067e-09,1931
1.2540116569057403e-09,1932
1.2705929743367694e-09,1933
1.1281284576055473e-09,1934
8.478321363411103e-10,1935
5.202723121563918e-10,1936
2.5162038324443976e-10,1937
1.0257854635968345e-10,1938
7.178272533925957e-11,1939
1.265239726950583e-10,1940
2.3797737171742295e-10,1941
3.855156470609265e-10,1942
5.401033752262257e-10,1943
6.620930572927111e-10,1944
7.249986457039305e-10,1945
7.378234788635463e-10,1946
7.360085139033189e-10,1947
7.488362451651455e-10,1948
7.806253879273073e-10,1949
8.253891056419356e-10,1950
8.908838394969703e-10,1951
9.941999196732953e-10,1952
1.1279195719198299e-09,1953
1.239950164483345e-09,1954
1.2641102828612964e-09,1955
1.181979300745168e-09,1956
1.052009866009325e-09,1957
9.656916683022924e-10,1958
9.652325958272551e-10,1959
1.0045003252405343e-09,1960
9.986043551624377e-10,1961
9.178390383584847e-10,1962
8.299367399071991e-10,1963
8.394337735017283e-10,1964
9.757656307401325e-10,1965
1.1402027608914938e-09,1966
1.172586916714247e-09,1967
9.853996044204834e-10,1968
6.455070003051516e-10,1969
3.3018354056314197e-10,1970
1.9861712523683938e-10,1971
2.910358986956812e-10,1972
5.300101183024221e-10,1973
7.982446365151614e-10,1974
1.00807507009799e-09,1975
1.1112854814986163e-09,1976
1.0742629140330141e-09,1977
8.746294689565227e-10,1978
5.334332282455679e-10,1979
1.3948494612013156e-10,1980
