# First column is ells
#rest of the columns are ell^3C_ell for CIBxPhi for 100, 143, 217, 353, 545, 857 GHz respectively in Jy/sr
3.300000000000000000e+01 7.393328003328390741e-02 1.913153592112153134e-01 8.206755015914380946e-01 3.449884955148159627e+00 1.005944660959056769e+01 2.210363015246452179e+01
3.400000000000000000e+01 7.655391280688507438e-02 1.983175375425545728e-01 8.508787325034499194e-01 3.574629059621352134e+00 1.040658567772642940e+01 2.280035749538736667e+01
3.500000000000000000e+01 7.915174931853330431e-02 2.052670524286384912e-01 8.808560718376284848e-01 3.698283334710942061e+00 1.074970488938513391e+01 2.348573976968913257e+01
3.600000000000000000e+01 8.172417703128662114e-02 2.121570576323065505e-01 9.105780419039349871e-01 3.820723051698863948e+00 1.108844357618690069e+01 2.415903333757501059e+01
3.700000000000000000e+01 8.427035459435518183e-02 2.189845585034624342e-01 9.400309273094370477e-01 3.941895630724542077e+00 1.142269783324700150e+01 2.482023460310859519e+01
3.800000000000000000e+01 8.678937851373147438e-02 2.257464446459458984e-01 9.692004949512766920e-01 4.061744777674041629e+00 1.175235067136665101e+01 2.546931123955541310e+01
3.900000000000000000e+01 8.927944476628210668e-02 2.324373296046883530e-01 9.980627273151955192e-01 4.180170894049036079e+00 1.207713003239037519e+01 2.610580014134460569e+01
4.000000000000000000e+01 9.174058538156204534e-02 2.390568634377617241e-01 1.026615755803270247e+00 4.297170042274113477e+00 1.239706742626661828e+01 2.672994398512766168e+01
4.100000000000000000e+01 9.417137872148109712e-02 2.456007479875156330e-01 1.054840440730226980e+00 4.412665686563021161e+00 1.271198418826616106e+01 2.734154932665038729e+01
4.200000000000000000e+01 9.657049525430017045e-02 2.520653756894083442e-01 1.082721183472849180e+00 4.526593387059574702e+00 1.302170728367396535e+01 2.794031028614022460e+01
4.300000000000000000e+01 9.893696380935085299e-02 2.584479525130016775e-01 1.110245756287640884e+00 4.638905646558646900e+00 1.332613454992279856e+01 2.852613295119855508e+01
4.400000000000000000e+01 1.012699298157097999e-01 2.647460877440736549e-01 1.137403874058056097e+00 4.749562365781501150e+00 1.362517632327858941e+01 2.909892245477965389e+01
4.500000000000000000e+01 1.035687055974741921e-01 2.709577908686684466e-01 1.164186895528741328e+00 4.858530411134540650e+00 1.391876696873207209e+01 2.965865156676909820e+01
4.600000000000000000e+01 1.058323797081559686e-01 2.770803713424811465e-01 1.190583004639357290e+00 4.965763643312979703e+00 1.420680373892793824e+01 3.020522052610842678e+01
4.700000000000000000e+01 1.080607670810187770e-01 2.831129351738723710e-01 1.216588041045776114e+00 5.071248674630858488e+00 1.448928049647767935e+01 3.073874399901448840e+01
4.800000000000000000e+01 1.102532580544827584e-01 2.890534967445915204e-01 1.242193188223335465e+00 5.174951644040570287e+00 1.476612810397755737e+01 3.125920124582821913e+01
4.900000000000000000e+01 1.124096285888673413e-01 2.949010506196892978e-01 1.267393841121569054e+00 5.276858710324715318e+00 1.503734939202146847e+01 3.176675023927023389e+01
5.000000000000000000e+01 1.145300235676992850e-01 3.006555760156099377e-01 1.292189585647619099e+00 5.376970901979079898e+00 1.530297252453473966e+01 3.226156457064511329e+01
5.100000000000000000e+01 1.166138552553052793e-01 3.063151471594346975e-01 1.316571851367340784e+00 5.475258167101253015e+00 1.556295249765736699e+01 3.274368194065603177e+01
5.200000000000000000e+01 1.186612383461297937e-01 3.118798505335336757e-01 1.340540886398870146e+00 5.571723153637877068e+00 1.581731863069154898e+01 3.321326069646504209e+01
5.300000000000000000e+01 1.206717870955143906e-01 3.173485721430275852e-01 1.364091951040127482e+00 5.666349390064018721e+00 1.606604797876875779e+01 3.367032414833322207e+01
5.400000000000000000e+01 1.226452662876478805e-01 3.227205502650619673e-01 1.387221614207174269e+00 5.759126060333779051e+00 1.630914139540929142e+01 3.411497108642116416e+01
5.500000000000000000e+01 1.245815430653876565e-01 3.279953803626379782e-01 1.409928311328384920e+00 5.850050232662077576e+00 1.654661326133778587e+01 3.454729521680064153e+01
5.600000000000000000e+01 1.264802946027200337e-01 3.331720891784636929e-01 1.432207765559879720e+00 5.939107445103969596e+00 1.677844907587099499e+01 3.496734264815057003e+01
5.700000000000000000e+01 1.283417724343058064e-01 3.382511049843289763e-01 1.454061721763262982e+00 6.026308176513196280e+00 1.700470445003740849e+01 3.537532448584517653e+01
5.800000000000000000e+01 1.301666944411545013e-01 3.432340225981282966e-01 1.475496806141313622e+00 6.111684314227154857e+00 1.722549997615934458e+01 3.577159019329245382e+01
5.900000000000000000e+01 1.319543080634578980e-01 3.481185767199349024e-01 1.496503028068109753e+00 6.195196623739073871e+00 1.744075008988728115e+01 3.615606093400754162e+01
6.000000000000000000e+01 1.337054519898113747e-01 3.529067805826543447e-01 1.517089043557453332e+00 6.276886490941300245e+00 1.765060338174708221e+01 3.652913125579109277e+01
6.100000000000000000e+01 1.354203011284094982e-01 3.575989673657292700e-01 1.537256294996868222e+00 6.356763623350556003e+00 1.785511027658990102e+01 3.689096945085831436e+01
6.200000000000000000e+01 1.370988022364824921e-01 3.621947437229680045e-01 1.557002943336746714e+00 6.434823906216561085e+00 1.805428927114744653e+01 3.724171573309961047e+01
6.300000000000000000e+01 1.387415291335479250e-01 3.666953029969350908e-01 1.576333971589600536e+00 6.511093146112420627e+00 1.824824147804971375e+01 3.758167141663486177e+01
6.400000000000000000e+01 1.403488853411831438e-01 3.711017500550479187e-01 1.595254303742152713e+00 6.585594408171937530e+00 1.843704972190399616e+01 3.791104516281793479e+01
6.500000000000000000e+01 1.419207003255938404e-01 3.754135964126614766e-01 1.613761868537614053e+00 6.658321018808502245e+00 1.862071488956966903e+01 3.822989408650778387e+01
6.600000000000000000e+01 1.434574068867973673e-01 3.796320016147213261e-01 1.631861959983355703e+00 6.729301216888702974e+00 1.879934213469099547e+01 3.853846747160275754e+01
6.700000000000000000e+01 1.449592428974229019e-01 3.837571807751540831e-01 1.649555145001806444e+00 6.798540099342868182e+00 1.897297260154373433e+01 3.883696614535726610e+01
6.800000000000000000e+01 1.464268696797412228e-01 3.877910026275788735e-01 1.666849753104126641e+00 6.866075787013987686e+00 1.914172615044668291e+01 3.912563873079401588e+01
6.900000000000000000e+01 1.478603442331850315e-01 3.917335063184699262e-01 1.683745974653704458e+00 6.931911995567704210e+00 1.930563809079669824e+01 3.940463047246548456e+01
7.000000000000000000e+01 1.492603575770266033e-01 3.955865134298223174e-01 1.700251853743433905e+00 6.996086362909528233e+00 1.946483363463962846e+01 3.967422767204008238e+01
7.100000000000000000e+01 1.506272129618015376e-01 3.993503310602038447e-01 1.716368282151129465e+00 7.058606732162893138e+00 1.961936487156808440e+01 3.993466297745780480e+01
7.200000000000000000e+01 1.519609547622393642e-01 4.030255443712496555e-01 1.732098496470564797e+00 7.119487948362338336e+00 1.976926628808971387e+01 4.018591618027072343e+01
7.300000000000000000e+01 1.532629918822219217e-01 4.066154077759808194e-01 1.747456125645607816e+00 7.178792533700553591e+00 1.991476537320670559e+01 4.042863278528093929e+01
7.400000000000000000e+01 1.545332759386290056e-01 4.101195578945300291e-01 1.762439427523782243e+00 7.236515048567966346e+00 2.005585534980053097e+01 4.066283722515495214e+01
7.500000000000000000e+01 1.557719319704068128e-01 4.135386636457383247e-01 1.777051933139389694e+00 7.292673734987866752e+00 2.019258467073809982e+01 4.088854946325438533e+01
7.600000000000000000e+01 1.569803175941582030e-01 4.168759628632683345e-01 1.791307275409221411e+00 7.347330831585544786e+00 2.032518184315946286e+01 4.110641165143803022e+01
7.700000000000000000e+01 1.581584235539217620e-01 4.201312847491619484e-01 1.805204570078912774e+00 7.400482846815964244e+00 2.045363590816715060e+01 4.131640934288679290e+01
7.800000000000000000e+01 1.593062445119632908e-01 4.233049847294090284e-01 1.818746014119249077e+00 7.452141036827820031e+00 2.057796763995761680e+01 4.151848822302272168e+01
7.900000000000000000e+01 1.604258406141080562e-01 4.264021508976471586e-01 1.831953335899861202e+00 7.502402345779758619e+00 2.069850771036597692e+01 4.171351501289618113e+01
8.000000000000000000e+01 1.615160552092377300e-01 4.294197060194057114e-01 1.844813217013839379e+00 7.551211816556705259e+00 2.081509312652349664e+01 4.190111381462433826e+01
8.100000000000000000e+01 1.625775817798653378e-01 4.323597199350677212e-01 1.857334886772437743e+00 7.598609075022748627e+00 2.092783388926820010e+01 4.208146456569798488e+01
8.200000000000000000e+01 1.636124497743915440e-01 4.352271680537593834e-01 1.869539733746034660e+00 7.644690983852635568e+00 2.103705870556971291e+01 4.225542083065161592e+01
8.300000000000000000e+01 1.646189280675632860e-01 4.380178475461204424e-01 1.881410007477017698e+00 7.689380772768199535e+00 2.114250896506206345e+01 4.242227684705723334e+01
8.400000000000000000e+01 1.655993830588058935e-01 4.407376169423122825e-01 1.892970847347427821e+00 7.732791453833582018e+00 2.124456394455071617e+01 4.258299994330970151e+01
8.500000000000000000e+01 1.665537732561033490e-01 4.433864753055009045e-01 1.904222467639962169e+00 7.774923116170936233e+00 2.134321291317264269e+01 4.273752791356755409e+01
8.600000000000000000e+01 1.674818027709365498e-01 4.459637347924954587e-01 1.915161929886361580e+00 7.815764363580639085e+00 2.143841329430364695e+01 4.288570374695774490e+01
8.700000000000000000e+01 1.683859073059897071e-01 4.484754394160483937e-01 1.925815340295939482e+00 7.855433993115472191e+00 2.153056949152788491e+01 4.302857149974126116e+01
8.800000000000000000e+01 1.692641011590217959e-01 4.509168990826917245e-01 1.936162913314879219e+00 7.893842264664200137e+00 2.161935694736889602e+01 4.316520358598749141e+01
8.900000000000000000e+01 1.701199596908825884e-01 4.532969427291488884e-01 1.946242428532023894e+00 7.931157072355317972e+00 2.170533630594683672e+01 4.329704344601979926e+01
9.000000000000000000e+01 1.709512050075271961e-01 4.556099713807012508e-01 1.956030216480732609e+00 7.967277004472101964e+00 2.178817166969404440e+01 4.342320142698107333e+01
9.100000000000000000e+01 1.717598588100936186e-01 4.578611140186903961e-01 1.965548308624898155e+00 8.002300106214867981e+00 2.186818465826333124e+01 4.354445558612161449e+01
9.200000000000000000e+01 1.725462061938276837e-01 4.600511853543630680e-01 1.974800554696747534e+00 8.036241931607568389e+00 2.194540738628521837e+01 4.366084846836512412e+01
9.300000000000000000e+01 1.733099476973719577e-01 4.621796502459980527e-01 1.983784841249593534e+00 8.069094317316409359e+00 2.201980572668116309e+01 4.377221599210061243e+01
9.400000000000000000e+01 1.740532645113757049e-01 4.642517400679563311e-01 1.992523559099631081e+00 8.100959062654720100e+00 2.209172457060747163e+01 4.387947319658093193e+01
9.500000000000000000e+01 1.747741859681465337e-01 4.662629418043849339e-01 2.000997878282359643e+00 8.131751713736921516e+00 2.216086300056960567e+01 4.398173977613914332e+01
9.600000000000000000e+01 1.754762092374266558e-01 4.682218306590039125e-01 2.009244335353336908e+00 8.161632989638977875e+00 2.222775124578153338e+01 4.408039398986015556e+01
9.700000000000000000e+01 1.761569288898622576e-01 4.701227166148658210e-01 2.017239008579381654e+00 8.190497084612987422e+00 2.229201470437905996e+01 4.417435986111374291e+01
9.800000000000000000e+01 1.768194234238871232e-01 4.719731306409278848e-01 2.025014106410536918e+00 8.218489683563667825e+00 2.235415228657477371e+01 4.426495277467782330e+01
9.900000000000000000e+01 1.774619128565599890e-01 4.737688974903627170e-01 2.032552144413085848e+00 8.245531223732097459e+00 2.241386592652577292e+01 4.435129330756179655e+01
1.000000000000000000e+02 1.780870576002652750e-01 4.755167244113854830e-01 2.039882055689807849e+00 8.271750525223488637e+00 2.247158683316553507e+01 4.443448084742966131e+01
1.010000000000000000e+02 1.786930730064010819e-01 4.772122001415591286e-01 2.046984893732904709e+00 8.297062793207450326e+00 2.252701561381773132e+01 4.451369418278042644e+01
1.020000000000000000e+02 1.792825275809782071e-01 4.788617835956591184e-01 2.053888514006712906e+00 8.321593198808438174e+00 2.258057345218319512e+01 4.459000406620003076e+01
1.030000000000000000e+02 1.798538847221032855e-01 4.804617839036999793e-01 2.060577264453509194e+00 8.345270668319910712e+00 2.263199637965287181e+01 4.466264501307761492e+01
1.040000000000000000e+02 1.804096578658896943e-01 4.820184790621208082e-01 2.067078202976307733e+00 8.368216030297020325e+00 2.268168905292677451e+01 4.473265916717330981e+01
1.050000000000000000e+02 1.809481229691092818e-01 4.835278643049116809e-01 2.073374580173100945e+00 8.390353935823991804e+00 2.272937311614653666e+01 4.479921873534217980e+01
1.060000000000000000e+02 1.814721808942724446e-01 4.849969719266442048e-01 2.079496270894326315e+00 8.411817258164811406e+00 2.277549487526574978e+01 4.486350303897659586e+01
1.070000000000000000e+02 1.819796026975236680e-01 4.864207182509358574e-01 2.085422168706778656e+00 8.432510906759970837e+00 2.281971108185976860e+01 4.492450512551288000e+01
1.080000000000000000e+02 1.824734318805567301e-01 4.878064042872288786e-01 2.091183308385008210e+00 8.452573364525946431e+00 2.286247955737516691e+01 4.498342105449690109e+01
1.090000000000000000e+02 1.829516813137153641e-01 4.891496037750475701e-01 2.096761355529150883e+00 8.471922534839643859e+00 2.290350980166244810e+01 4.503938793181839628e+01
1.100000000000000000e+02 1.834164935683494368e-01 4.904552134786460682e-01 2.102176811531384804e+00 8.490648474997886552e+00 2.294309679947529190e+01 4.509322323617146111e+01
1.110000000000000000e+02 1.838671741777944124e-01 4.917221834767134259e-01 2.107425941975778372e+00 8.508734002405516250e+00 2.298116525554553391e+01 4.514458494877352734e+01
1.120000000000000000e+02 1.843046079825672035e-01 4.929522421806262211e-01 2.112515814306928696e+00 8.526210643462528438e+00 2.301781232807337219e+01 4.519377486571095659e+01
1.130000000000000000e+02 1.847296235287213539e-01 4.941480411696534958e-01 2.117458425337467531e+00 8.543130203327956806e+00 2.305318826220916861e+01 4.524103521117760351e+01
1.140000000000000000e+02 1.851418000729954938e-01 4.953082539912834759e-01 2.122247872765412602e+00 8.559466796604791483e+00 2.308720188909235205e+01 4.528616482733936266e+01
1.150000000000000000e+02 1.855421341898615961e-01 4.964356628227630797e-01 2.126896424285649623e+00 8.575273787538504777e+00 2.312001863263376222e+01 4.532951362796441686e+01
1.160000000000000000e+02 1.859301749142158733e-01 4.975291213100182519e-01 2.131399170633787143e+00 8.590529860284899399e+00 2.315156115369639878e+01 4.537086879879499435e+01
1.170000000000000000e+02 1.863070330389944018e-01 4.985914825367439573e-01 2.135768524638090859e+00 8.605289708262302995e+00 2.318200073987418008e+01 4.541062470068084167e+01
1.180000000000000000e+02 1.866725023955408957e-01 4.996223284525939667e-01 2.140002781398898435e+00 8.619542822772674029e+00 2.321128251206125981e+01 4.544860522803369207e+01
1.190000000000000000e+02 1.870271849271947229e-01 5.006233589269961648e-01 2.144109656081888637e+00 8.633322679262946053e+00 2.323949443677621574e+01 4.548494851996893829e+01
1.200000000000000000e+02 1.873719543735888615e-01 5.015967434676855685e-01 2.148098340460389277e+00 8.646669998837172244e+00 2.326676789257417965e+01 4.551997727547382055e+01
1.210000000000000000e+02 1.877062294074798854e-01 5.025410874572856512e-01 2.151963082277964734e+00 8.659559375618538724e+00 2.329300966818158258e+01 4.555342635126865503e+01
1.220000000000000000e+02 1.880306276559921275e-01 5.034581295487580155e-01 2.155711526598849126e+00 8.672023556308403158e+00 2.331831701132188073e+01 4.558548888131243615e+01
1.230000000000000000e+02 1.883458717330329102e-01 5.043494706902332814e-01 2.159350304691765476e+00 8.684090674312280100e+00 2.334277497346927532e+01 4.561640448624893907e+01
1.240000000000000000e+02 1.886511136318594350e-01 5.052134503194815052e-01 2.162872968547360664e+00 8.695731220676886863e+00 2.336626666424570686e+01 4.564576348640242287e+01
1.250000000000000000e+02 1.889483109010397510e-01 5.060547722261132808e-01 2.166299343495569296e+00 8.707031843591691356e+00 2.338906459027244011e+01 4.567425461897485661e+01
1.260000000000000000e+02 1.892365356322217029e-01 5.068713544140138749e-01 2.169620968008826090e+00 8.717954217344770385e+00 2.341102955883744841e+01 4.570146735385053205e+01
1.270000000000000000e+02 1.895159900784166296e-01 5.076638255990496562e-01 2.172840707604901223e+00 8.728510477196810058e+00 2.343219003737264217e+01 4.572742928692588293e+01
1.280000000000000000e+02 1.897880066210024252e-01 5.084351881402791040e-01 2.175970915124666671e+00 8.738754357188357247e+00 2.345272772121512617e+01 4.575266902232966970e+01
1.290000000000000000e+02 1.900511894731606310e-01 5.091824492325079943e-01 2.178999511308782999e+00 8.748631640585355029e+00 2.347244332424925872e+01 4.577655997441375746e+01
1.300000000000000000e+02 1.903073822359063749e-01 5.099101149021292301e-01 2.181945577745145304e+00 8.758225044327616615e+00 2.349159163605883549e+01 4.579972801627867796e+01
1.310000000000000000e+02 1.905563188392078167e-01 5.106175796641314601e-01 2.184806765060870237e+00 8.767523368119292115e+00 2.351012979925167912e+01 4.582204891517174161e+01
1.320000000000000000e+02 1.907971392220882412e-01 5.113029238428369316e-01 2.187575130888583352e+00 8.776491079928717909e+00 2.352792936806794799e+01 4.584313723449685796e+01
1.330000000000000000e+02 1.910315260161528639e-01 5.119700796079211802e-01 2.190267166558276024e+00 8.785199457024710057e+00 2.354522104773296576e+01 4.586362436626628636e+01
1.340000000000000000e+02 1.912596542870321770e-01 5.126198981295655432e-01 2.192887130606064439e+00 8.793666986749228087e+00 2.356203636541649615e+01 4.588344214072986915e+01
1.350000000000000000e+02 1.914802833596663256e-01 5.132492626260410917e-01 2.195421459966613753e+00 8.801831333882280006e+00 2.357816853828859394e+01 4.590209307711975839e+01
1.360000000000000000e+02 1.916953550637265358e-01 5.138627381687917994e-01 2.197889476308476642e+00 8.809778644228433819e+00 2.359391357972682002e+01 4.592039877675430404e+01
1.370000000000000000e+02 1.919037493305090214e-01 5.144579221103271482e-01 2.200281429596361971e+00 8.817463203891275469e+00 2.360908899457032462e+01 4.593777205596154545e+01
1.380000000000000000e+02 1.921064907671129196e-01 5.150375977104627578e-01 2.202609464876545964e+00 8.824937151883444741e+00 2.362383830634374604e+01 4.595448048011787279e+01
1.390000000000000000e+02 1.923043113526445025e-01 5.156033359462665056e-01 2.204880060997606694e+00 8.832228703632120315e+00 2.363826471150721176e+01 4.597085432550954920e+01
1.400000000000000000e+02 1.924954318888008054e-01 5.161507853354487807e-01 2.207074645985322991e+00 8.839255080703090073e+00 2.365209476963712376e+01 4.598619796533768778e+01
1.410000000000000000e+02 1.926811620775838729e-01 5.166834391600312326e-01 2.209208436098093475e+00 8.846082037977808454e+00 2.366552535735422680e+01 4.600093425002704350e+01
1.420000000000000000e+02 1.928626639211512284e-01 5.172039946069817429e-01 2.211292826852186977e+00 8.852759655800074512e+00 2.367871268390759454e+01 4.601546167815831012e+01
1.430000000000000000e+02 1.930377969196227506e-01 5.177073367147246863e-01 2.213306156596054564e+00 8.859190286176408691e+00 2.369132869066177705e+01 4.602892668870885728e+01
1.440000000000000000e+02 1.932076740859783870e-01 5.181962667371723397e-01 2.215260426946013439e+00 8.865425331495050187e+00 2.370353958793123184e+01 4.604175171804006084e+01
1.450000000000000000e+02 1.933743254648652155e-01 5.186758394496697733e-01 2.217177399233637658e+00 8.871560185383552621e+00 2.371562623826287464e+01 4.605455989421535179e+01
1.460000000000000000e+02 1.935350701120937544e-01 5.191395830110618892e-01 2.219029432560764903e+00 8.877471397057430380e+00 2.372718712900567795e+01 4.606633150890114337e+01
1.470000000000000000e+02 1.936912220279067010e-01 5.195906191854249290e-01 2.220829740857420020e+00 8.883217692116161857e+00 2.373842868680241835e+01 4.607764385809500141e+01
1.480000000000000000e+02 1.938443412623368778e-01 5.200329221738826391e-01 2.222595518422158190e+00 8.888872489458384152e+00 2.374955069235304705e+01 4.608889811992953156e+01
1.490000000000000000e+02 1.939918835293282795e-01 5.204603862092137545e-01 2.224300863038267462e+00 8.894319958876543808e+00 2.376017104740133234e+01 4.609910594593881683e+01
1.500000000000000000e+02 1.941350598077065115e-01 5.208758408991172040e-01 2.225957606351720575e+00 8.899611635609584681e+00 2.377047450704052878e+01 4.610880747156630122e+01
1.510000000000000000e+02 1.942753598968738060e-01 5.212829698370347042e-01 2.227581605545840837e+00 8.904817018725522004e+00 2.378066134089689854e+01 4.611844662194909716e+01
1.520000000000000000e+02 1.944106266654730963e-01 5.216767167599086763e-01 2.229151398247234628e+00 8.909838519237705867e+00 2.379040160562617245e+01 4.612713699242830501e+01
1.530000000000000000e+02 1.945416470126684616e-01 5.220588700150694539e-01 2.230674448848459335e+00 8.914709307134838667e+00 2.379982072937950477e+01 4.613526240083962193e+01
1.540000000000000000e+02 1.946703593103792651e-01 5.224343249023210012e-01 2.232171945804400259e+00 8.919521719073442156e+00 2.380918258614418193e+01 4.614339082899218170e+01
1.550000000000000000e+02 1.947947733668030923e-01 5.227982747101116434e-01 2.233623344885456774e+00 8.924183303482887908e+00 2.381818954126743648e+01 4.615077631298405691e+01
1.560000000000000000e+02 1.949147012725004902e-01 5.231501679155182716e-01 2.235026175155271133e+00 8.928682812373274658e+00 2.382681612752617184e+01 4.615739674301637052e+01
1.570000000000000000e+02 1.950326604624232907e-01 5.234963613862573251e-01 2.236407848048727054e+00 8.933139089866568128e+00 2.383540869307847743e+01 4.616402165249573386e+01
1.580000000000000000e+02 1.951466275499634806e-01 5.238317490524710962e-01 2.237746279795887361e+00 8.937453835832055660e+00 2.384366851073448856e+01 4.616997959394983297e+01
1.590000000000000000e+02 1.952562834324537699e-01 5.241556852909039499e-01 2.239038799872881125e+00 8.941614273253453149e+00 2.385154711676373296e+01 4.617510535245340009e+01
1.600000000000000000e+02 1.953639934357992991e-01 5.244741089030572345e-01 2.240311017006937799e+00 8.945731797375572114e+00 2.385937456692786540e+01 4.618015154324996274e+01
1.610000000000000000e+02 1.954679568792700994e-01 5.247822376168055358e-01 2.241541949140558820e+00 8.949713599434629074e+00 2.386688538378705360e+01 4.618460421215991829e+01
1.620000000000000000e+02 1.955687468582250066e-01 5.250820572437411293e-01 2.242740812972364495e+00 8.953597997169813638e+00 2.387415671157449637e+01 4.618845148679478285e+01
1.630000000000000000e+02 1.956666242622565610e-01 5.253739731988564809e-01 2.243909105672282411e+00 8.957391483551177203e+00 2.388121801111927667e+01 4.619183538143750667e+01
1.640000000000000000e+02 1.957611672205202824e-01 5.256566069785844064e-01 2.245040377607629090e+00 8.961064902502904772e+00 2.388800323750721688e+01 4.619473240720000717e+01
1.650000000000000000e+02 1.958535922138271435e-01 5.259337266871866312e-01 2.246151678466236312e+00 8.964691430092326385e+00 2.389468648471278911e+01 4.619729065784787281e+01
