163.333328333 0.0290155850567 1e+30 1e+30
290.0 0.0314465546454 1e+30 1e+30
416.666666667 0.021469907429 0.00188130016678 0.00257376041731
543.333333333 0.0217946420119 0.00186725464001 0.0025702758811
670.0 0.0165610063097 0.0017484816941 0.00228285589614
796.666666667 0.0160793315871 0.00181382498553 0.00233281272538
923.333333333 0.0148265603752 0.00179417536822 0.00227280777438
1050.0 0.0127551822275 0.0018094278202 0.00222101828417
1176.66666667 0.011758680203 0.00195945272207 0.00233812534706
1303.33333333 0.0156037367297 0.00212606429512 0.00262708479543
1430.0 0.01497658268 0.0023419187999 0.00281978562129
1556.66666667 0.0104425173447 0.00255432736339 0.00288136863788
1683.33333333 0.0113252139955 0.00277880484927 0.00312759650441
1810.0 0.010673630096 0.00307083136023 0.00338934218588
1936.66667167 0.0127615369029 0.00344209161069 0.00381584821478
